"Data anno corrente","Giorno settimana","Vendite R5","Scontrini R5"
"2017-07-02","Domenica",6406.76,872.0
"2017-07-03","Lunedi",4537.72,725.0
"2017-07-04","Martedi",4869.0,747.0
"2017-07-05","Mercoledi",5235.3,883.0
"2017-07-06","Giovedi",4815.92,768.0
"2017-07-07","Venerdi",6304.47,892.0
"2017-07-08","Sabato",7070.25,974.0
"2017-07-09","Domenica",6353.83,800.0
"2017-07-10","Lunedi",4651.5,722.0
"2017-07-11","Martedi",5351.68,864.0
"2017-07-12","Mercoledi",5272.69,803.0
"2017-07-13","Giovedi",5134.33,773.0
"2017-07-14","Venerdi",7078.11,891.0
"2017-07-15","Sabato",7885.69,1027.0
"2017-07-16","Domenica",5888.58,775.0
"2017-07-17","Lunedi",5058.6,748.0
"2017-07-18","Martedi",4951.19,794.0
"2017-07-19","Mercoledi",4999.83,779.0
"2017-07-20","Giovedi",6355.69,917.0
"2017-07-21","Venerdi",6745.96,959.0
"2017-07-22","Sabato",7424.66,935.0
"2017-07-23","Domenica",6228.01,791.0
"2017-07-24","Lunedi",5048.4,770.0
"2017-07-25","Martedi",4944.03,784.0
"2017-07-26","Mercoledi",6025.03,852.0
"2017-07-27","Giovedi",5681.55,843.0
"2017-07-28","Venerdi",6213.48,987.0
"2017-07-29","Sabato",8013.84,1064.0
"2017-07-30","Domenica",6058.3,791.0
"2017-07-31","Lunedi",4873.33,728.0
"2017-08-01","Martedi",4663.23,664.0
"2017-08-02","Mercoledi",5044.4,762.0
"2017-08-03","Giovedi",5686.99,833.0
"2017-08-04","Venerdi",5933.22,863.0
"2017-08-05","Sabato",6870.23,894.0
"2017-08-06","Domenica",5579.59,717.0
"2017-08-07","Lunedi",4683.21,710.0
"2017-08-08","Martedi",5012.69,694.0
"2017-08-09","Mercoledi",5057.21,733.0
"2017-08-10","Giovedi",5111.12,711.0
"2017-08-11","Venerdi",6132.0,842.0
"2017-08-12","Sabato",6601.32,877.0
"2017-08-13","Domenica",4694.23,620.0
"2017-08-14","Lunedi",5148.3,672.0
"2017-08-15","Martedi",4675.32,627.0
"2017-08-16","Mercoledi",5022.78,711.0
"2017-08-17","Giovedi",4828.88,703.0
"2017-08-18","Venerdi",5315.96,761.0
"2017-08-19","Sabato",6053.55,828.0
"2017-08-20","Domenica",5788.83,722.0
"2017-08-21","Lunedi",5252.26,718.0
"2017-08-22","Martedi",4858.24,725.0
"2017-08-23","Mercoledi",5462.81,774.0
"2017-08-24","Giovedi",4952.44,702.0
"2017-08-25","Venerdi",5980.41,841.0
"2017-08-26","Sabato",6822.4,914.0
"2017-08-27","Domenica",6338.83,818.0
"2017-08-28","Lunedi",4986.96,727.0
"2017-08-29","Martedi",5053.1,761.0
"2017-08-30","Mercoledi",5312.37,731.0
"2017-08-31","Giovedi",6703.32,886.0
"2017-09-01","Venerdi",7357.08,1033.0
"2017-09-02","Sabato",9196.3,1108.0
"2017-09-03","Domenica",6776.95,848.0
"2017-09-04","Lunedi",5556.37,824.0
"2017-09-05","Martedi",5308.16,736.0
"2017-09-06","Mercoledi",5759.87,808.0
"2017-09-07","Giovedi",5846.56,753.0
"2017-09-08","Venerdi",7179.72,940.0
"2017-09-09","Sabato",8263.75,1007.0
"2017-09-10","Domenica",7385.57,850.0
"2017-09-11","Lunedi",5369.66,759.0
"2017-09-12","Martedi",5532.53,735.0
"2017-09-13","Mercoledi",5383.37,720.0
"2017-09-14","Giovedi",5256.02,720.0
"2017-09-15","Venerdi",7287.47,893.0
"2017-09-16","Sabato",9088.62,1052.0
"2017-09-17","Domenica",6937.38,856.0
"2017-09-18","Lunedi",4307.58,629.0
"2017-09-19","Martedi",4738.09,689.0
"2017-09-20","Mercoledi",5108.04,714.0
"2017-09-21","Giovedi",5374.78,707.0
"2017-09-22","Venerdi",7925.88,919.0
"2017-09-23","Sabato",8602.35,1036.0
"2017-09-24","Domenica",6890.1,847.0
"2017-09-25","Lunedi",4688.63,627.0
"2017-09-26","Martedi",4579.1,686.0
"2017-09-27","Mercoledi",4920.6,693.0
"2017-09-28","Giovedi",5373.64,741.0
"2017-09-29","Venerdi",6671.75,842.0
"2017-09-30","Sabato",8247.91,1026.0
"2017-10-01","Domenica",6487.56,759.0
"2017-10-02","Lunedi",4338.53,652.0
"2017-10-03","Martedi",4630.08,630.0
"2017-10-04","Mercoledi",4711.88,666.0
"2017-10-05","Giovedi",4951.52,689.0
"2017-10-06","Venerdi",6270.24,839.0
"2017-10-07","Sabato",8566.78,1059.0
"2017-10-08","Domenica",6628.14,770.0
"2017-10-09","Lunedi",4023.49,588.0
"2017-10-10","Martedi",4456.11,613.0
"2017-10-11","Mercoledi",4156.4,598.0
"2017-10-12","Giovedi",4886.1,674.0
"2017-10-13","Venerdi",6781.37,898.0
"2017-10-14","Sabato",8412.74,1050.0
"2017-10-15","Domenica",6523.46,761.0
"2017-10-16","Lunedi",3837.32,583.0
"2017-10-17","Martedi",4685.27,653.0
"2017-10-18","Mercoledi",4952.73,671.0
"2017-10-19","Giovedi",5011.99,732.0
"2017-10-20","Venerdi",7161.81,914.0
"2017-10-21","Sabato",9054.32,1139.0
"2017-10-22","Domenica",6946.66,802.0
"2017-10-23","Lunedi",3909.21,567.0
"2017-10-24","Martedi",4794.3,697.0
"2017-10-25","Mercoledi",4189.58,629.0
"2017-10-26","Giovedi",5391.98,757.0
"2017-10-27","Venerdi",6458.93,849.0
"2017-10-28","Sabato",8828.88,1075.0
"2017-10-29","Domenica",6539.46,758.0
"2017-10-30","Lunedi",4785.32,665.0
"2017-10-31","Martedi",7457.52,971.0
"2017-11-01","Mercoledi",6608.3,757.0
"2017-11-02","Giovedi",4781.27,695.0
"2017-11-03","Venerdi",6167.04,819.0
"2017-11-04","Sabato",7800.21,976.0
"2017-11-05","Domenica",6003.45,738.0
"2017-11-06","Lunedi",3930.78,556.0
"2017-11-07","Martedi",4012.14,631.0
"2017-11-08","Mercoledi",4342.39,607.0
"2017-11-09","Giovedi",5270.34,793.0
"2017-11-10","Venerdi",7343.47,891.0
"2017-11-11","Sabato",8494.79,1022.0
"2017-11-12","Domenica",6251.78,714.0
"2017-11-13","Lunedi",3950.95,518.0
"2017-11-14","Martedi",4769.13,634.0
"2017-11-15","Mercoledi",5512.52,704.0
"2017-11-16","Giovedi",5161.25,711.0
"2017-11-17","Venerdi",6879.85,898.0
"2017-11-18","Sabato",8722.83,988.0
"2017-11-19","Domenica",5976.07,727.0
"2017-11-20","Lunedi",3930.96,561.0
"2017-11-21","Martedi",4409.77,607.0
"2017-11-22","Mercoledi",4332.04,596.0
"2017-11-23","Giovedi",5119.86,681.0
"2017-11-24","Venerdi",6695.81,913.0
"2017-11-25","Sabato",7709.6,985.0
"2017-11-26","Domenica",6367.29,786.0
"2017-11-27","Lunedi",4081.29,568.0
"2017-11-28","Martedi",3986.64,578.0
"2017-11-29","Mercoledi",4233.0,568.0
"2017-11-30","Giovedi",4751.57,613.0
"2017-12-01","Venerdi",7867.14,1053.0
"2017-12-02","Sabato",8510.84,1014.0
"2017-12-03","Domenica",6521.9,730.0
"2017-12-04","Lunedi",4275.23,589.0
"2017-12-05","Martedi",4781.4,677.0
"2017-12-06","Mercoledi",4979.39,699.0
"2017-12-07","Giovedi",6543.62,959.0
"2017-12-08","Venerdi",7465.44,891.0
"2017-12-09","Sabato",7142.79,937.0
"2017-12-10","Domenica",4878.32,547.0
"2017-12-11","Lunedi",3145.25,442.0
"2017-12-12","Martedi",4897.38,674.0
"2017-12-13","Mercoledi",5304.21,747.0
"2017-12-14","Giovedi",5684.59,720.0
"2017-12-15","Venerdi",7128.79,905.0
"2017-12-16","Sabato",8796.44,1028.0
"2017-12-17","Domenica",7127.26,818.0
"2017-12-18","Lunedi",5027.9,701.0
"2017-12-19","Martedi",5808.81,765.0
"2017-12-20","Mercoledi",5934.94,739.0
"2017-12-21","Giovedi",7209.67,952.0
"2017-12-22","Venerdi",7827.09,962.0
"2017-12-23","Sabato",9238.57,1047.0
"2017-12-24","Domenica",2667.43,314.0
"2017-12-25","Lunedi",2214.01,260.0
"2017-12-26","Martedi",5227.76,664.0
"2017-12-27","Mercoledi",4608.3,607.0
"2017-12-28","Giovedi",6125.54,764.0
"2017-12-29","Venerdi",6953.19,883.0
"2017-12-30","Sabato",6644.62,805.0
"2017-12-31","Domenica",1936.58,253.0
"2018-01-01","Lunedi",6613.39,640.0
"2018-01-02","Martedi",5114.86,653.0
"2018-01-03","Mercoledi",5275.65,677.0
"2018-01-04","Giovedi",6118.53,739.0
"2018-01-05","Venerdi",7006.35,825.0
"2018-01-06","Sabato",7693.4,907.0
"2018-01-07","Domenica",7458.06,731.0
"2018-01-08","Lunedi",4157.7,518.0
"2018-01-09","Martedi",4462.97,588.0
"2018-01-10","Mercoledi",4772.19,620.0
"2018-01-11","Giovedi",5250.48,665.0
"2018-01-12","Venerdi",7697.01,923.0
"2018-01-13","Sabato",10011.15,1084.0
"2018-01-14","Domenica",6799.87,754.0
"2018-01-15","Lunedi",4567.89,619.0
"2018-01-16","Martedi",4924.94,639.0
"2018-01-17","Mercoledi",5178.47,655.0
"2018-01-18","Giovedi",5135.04,650.0
"2018-01-19","Venerdi",7118.07,900.0
"2018-01-20","Sabato",9946.35,1120.0
"2018-01-21","Domenica",7133.24,785.0
"2018-01-22","Lunedi",4732.49,639.0
"2018-01-23","Martedi",5171.74,688.0
"2018-01-24","Mercoledi",5147.16,656.0
"2018-01-25","Giovedi",6521.59,808.0
"2018-01-26","Venerdi",7538.33,929.0
"2018-01-27","Sabato",9462.83,1085.0
"2018-01-28","Domenica",6502.01,743.0
"2018-01-29","Lunedi",4156.76,581.0
"2018-01-30","Martedi",4794.47,685.0
"2018-01-31","Mercoledi",4807.55,667.0
"2018-02-01","Giovedi",5929.74,763.0
"2018-02-02","Venerdi",6826.85,886.0
"2018-02-03","Sabato",9994.02,1170.0
"2018-02-04","Domenica",7139.73,830.0
"2018-02-05","Lunedi",4045.06,589.0
"2018-02-06","Martedi",4250.17,593.0
"2018-02-07","Mercoledi",4943.47,638.0
"2018-02-08","Giovedi",5837.41,729.0
"2018-02-09","Venerdi",7562.6,954.0
"2018-02-10","Sabato",9086.1,1108.0
"2018-02-11","Domenica",6982.11,840.0
"2018-02-12","Lunedi",5415.05,756.0
"2018-02-13","Martedi",4811.39,698.0
"2018-02-14","Mercoledi",6104.03,748.0
"2018-02-15","Giovedi",5456.57,706.0
"2018-02-16","Venerdi",7544.66,904.0
"2018-02-17","Sabato",8413.05,1007.0
"2018-02-18","Domenica",7429.24,874.0
"2018-02-19","Lunedi",4311.07,632.0
"2018-02-20","Martedi",4610.12,632.0
"2018-02-21","Mercoledi",5786.72,749.0
"2018-02-22","Giovedi",5685.22,753.0
"2018-02-23","Venerdi",7014.83,910.0
"2018-02-24","Sabato",8990.61,1132.0
"2018-02-25","Domenica",6362.59,752.0
"2018-02-26","Lunedi",4671.65,677.0
"2018-02-27","Martedi",4742.4,737.0
"2018-02-28","Mercoledi",5581.18,805.0
"2018-03-01","Giovedi",4028.68,567.0
"2018-03-02","Venerdi",5457.81,754.0
"2018-03-03","Sabato",6321.7,851.0
"2018-03-04","Domenica",7368.4,896.0
"2018-03-05","Lunedi",4841.46,699.0
"2018-03-06","Martedi",4832.34,676.0
"2018-03-07","Mercoledi",4917.62,683.0
"2018-03-08","Giovedi",6327.57,815.0
"2018-03-09","Venerdi",6854.54,947.0
"2018-03-10","Sabato",8201.2,1093.0
"2018-03-11","Domenica",6237.63,772.0
"2018-03-12","Lunedi",4239.99,625.0
"2018-03-13","Martedi",4290.29,636.0
"2018-03-14","Mercoledi",5159.56,742.0
"2018-03-15","Giovedi",5248.45,735.0
"2018-03-16","Venerdi",7596.44,954.0
"2018-03-17","Sabato",8823.87,1098.0
"2018-03-18","Domenica",6708.87,733.0
"2018-03-19","Lunedi",4684.19,644.0
"2018-03-20","Martedi",4626.25,635.0
"2018-03-21","Mercoledi",5180.42,698.0
"2018-03-22","Giovedi",5653.99,805.0
"2018-03-23","Venerdi",6530.99,899.0
"2018-03-24","Sabato",7939.79,1041.0
"2018-03-25","Domenica",8081.59,903.0
"2018-03-26","Lunedi",4458.71,648.0
"2018-03-27","Martedi",4894.58,686.0
"2018-03-28","Mercoledi",5817.63,782.0
"2018-03-29","Giovedi",6796.57,935.0
"2018-03-30","Venerdi",6768.76,903.0
"2018-03-31","Sabato",7675.39,988.0
"2018-04-01","Domenica",3504.49,415.0
"2018-04-02","Lunedi",6662.51,778.0
"2018-04-03","Martedi",5374.32,719.0
"2018-04-04","Mercoledi",4572.72,650.0
"2018-04-05","Giovedi",5009.13,715.0
"2018-04-06","Venerdi",7159.13,918.0
"2018-04-07","Sabato",8508.52,1133.0
"2018-04-08","Domenica",5611.14,685.0
"2018-04-09","Lunedi",4793.01,694.0
"2018-04-10","Martedi",4893.25,685.0
"2018-04-11","Mercoledi",5096.49,691.0
"2018-04-12","Giovedi",5273.41,704.0
"2018-04-13","Venerdi",6522.23,715.0
"2018-04-14","Sabato",7636.44,915.0
"2018-04-15","Domenica",7587.44,875.0
"2018-04-16","Lunedi",5446.98,738.0
"2018-04-17","Martedi",5943.18,742.0
"2018-04-18","Mercoledi",5734.79,744.0
"2018-04-19","Giovedi",6272.44,845.0
"2018-04-20","Venerdi",7577.24,963.0
"2018-04-21","Sabato",9177.88,1110.0
"2018-04-22","Domenica",7483.74,861.0
"2018-04-23","Lunedi",4526.34,626.0
"2018-04-24","Martedi",5997.34,803.0
"2018-04-25","Mercoledi",6248.85,771.0
"2018-04-26","Giovedi",4527.82,663.0
"2018-04-27","Venerdi",7209.81,877.0
"2018-04-28","Sabato",8421.17,1017.0
"2018-04-29","Domenica",7454.39,924.0
"2018-04-30","Lunedi",6601.81,823.0
"2018-05-01","Martedi",6520.94,799.0
"2018-05-02","Mercoledi",4673.36,653.0
"2018-05-03","Giovedi",4795.29,702.0
"2018-05-04","Venerdi",7387.54,975.0
"2018-05-05","Sabato",9361.05,1156.0
"2018-05-06","Domenica",5904.49,743.0
"2018-05-07","Lunedi",4976.93,673.0
"2018-05-08","Martedi",4664.56,614.0
"2018-05-09","Mercoledi",4827.71,678.0
"2018-05-10","Giovedi",5560.7,761.0
"2018-05-11","Venerdi",6772.5,905.0
"2018-05-12","Sabato",9447.74,1098.0
"2018-05-13","Domenica",6848.28,817.0
"2018-05-14","Lunedi",5141.24,701.0
"2018-05-15","Martedi",4777.2,636.0
"2018-05-16","Mercoledi",5096.49,691.0
"2018-05-17","Giovedi",10963.98,1400.0
"2018-05-18","Venerdi",7449.95,962.0
"2018-05-19","Sabato",9397.0,1119.0
"2018-05-20","Domenica",7605.33,876.0
"2018-05-21","Lunedi",4728.93,677.0
"2018-05-22","Martedi",5567.74,779.0
"2018-05-23","Mercoledi",5149.58,787.0
"2018-05-24","Giovedi",5700.65,830.0
"2018-05-25","Venerdi",7727.77,1054.0
"2018-05-26","Sabato",8369.03,1116.0
"2018-05-27","Domenica",7763.68,1018.0
"2018-05-28","Lunedi",5358.2,722.0
"2018-05-29","Martedi",4958.33,747.0
"2018-05-30","Mercoledi",6023.16,728.0
"2018-05-31","Giovedi",5684.56,779.0
"2018-06-01","Venerdi",6954.63,929.0
"2018-06-02","Sabato",7505.85,1002.0
"2018-06-03","Domenica",6749.73,855.0
"2018-06-04","Lunedi",4840.89,711.0
"2018-06-05","Martedi",4893.25,685.0
"2018-06-06","Mercoledi",10143.17,1460.0
"2018-06-07","Giovedi",5035.3,711.0
"2018-06-08","Venerdi",8921.55,1147.0
"2018-06-09","Sabato",8094.94,1124.0
"2018-06-10","Domenica",7292.13,930.0
"2018-06-11","Lunedi",5032.84,716.0
"2018-06-12","Martedi",5884.07,836.0
"2018-06-13","Mercoledi",5697.78,761.0
"2018-06-14","Giovedi",5196.29,731.0
"2018-06-15","Venerdi",6761.84,927.0
"2018-06-16","Sabato",8712.83,1069.0
"2018-06-17","Domenica",7009.12,953.0
"2018-06-18","Lunedi",4961.27,682.0
"2018-06-19","Martedi",5179.99,729.0
"2018-06-20","Mercoledi",5861.69,810.0
"2018-06-21","Giovedi",5549.78,778.0
"2018-06-22","Venerdi",7159.94,961.0
"2018-06-23","Sabato",8819.74,1039.0
"2018-06-24","Domenica",8180.95,972.0
"2018-06-25","Lunedi",6009.84,819.0
"2018-06-26","Martedi",5034.94,714.0
"2018-06-27","Mercoledi",6006.19,804.0
"2018-06-28","Giovedi",6433.31,847.0
"2018-06-29","Venerdi",6546.78,889.0
"2018-06-30","Sabato",7335.07,936.0
"2018-07-01","Domenica",7951.11,1091.0
"2018-07-02","Lunedi",5128.83,753.0
"2018-07-03","Martedi",5313.74,746.0
"2018-07-04","Mercoledi",5059.75,720.0
"2018-07-05","Giovedi",5019.54,720.0
"2018-07-06","Venerdi",6971.02,984.0
"2018-07-07","Sabato",8868.09,1069.0
"2018-07-08","Domenica",6638.16,879.0
"2018-07-09","Lunedi",5305.42,742.0
"2018-07-10","Martedi",5737.56,748.0
"2018-07-11","Mercoledi",6130.86,886.0
"2018-07-12","Giovedi",5394.48,802.0
"2018-07-13","Venerdi",6526.38,868.0
"2018-07-14","Sabato",7933.46,1042.0
"2018-07-15","Domenica",7256.95,870.0
"2018-07-16","Lunedi",5716.26,746.0
"2018-07-17","Martedi",5032.08,704.0
"2018-07-18","Mercoledi",5876.78,787.0
"2018-07-19","Giovedi",5269.62,752.0
"2018-07-20","Venerdi",7863.53,1017.0
"2018-07-21","Sabato",8747.9,1124.0
"2018-07-22","Domenica",7399.81,995.0
"2018-07-23","Lunedi",5705.81,815.0
"2018-07-24","Martedi",5182.47,759.0
"2018-07-25","Mercoledi",5058.43,724.0
"2018-07-26","Giovedi",5543.82,778.0
"2018-07-27","Venerdi",7484.01,998.0
"2018-07-28","Sabato",8156.71,1049.0
"2018-07-29","Domenica",7395.16,958.0
"2018-07-30","Lunedi",5481.46,813.0
"2018-07-31","Martedi",5851.21,779.0
"2018-08-01","Mercoledi",6227.72,760.0
"2018-08-02","Giovedi",5578.29,783.0
"2018-08-03","Venerdi",6691.65,893.0
"2018-08-04","Sabato",7685.0,972.0
"2018-08-05","Domenica",7239.87,899.0
"2018-08-06","Lunedi",4526.32,663.0
"2018-08-07","Martedi",5084.73,724.0
"2018-08-08","Mercoledi",5721.02,773.0
"2018-08-09","Giovedi",6121.8,801.0
"2018-08-10","Venerdi",6827.56,908.0
"2018-08-11","Sabato",7754.39,993.0
"2018-08-12","Domenica",6654.39,852.0
"2018-08-13","Lunedi",6372.77,803.0
"2018-08-14","Martedi",6224.98,777.0
"2018-08-15","Mercoledi",5941.43,694.0
"2018-08-16","Giovedi",5359.36,710.0
"2018-08-17","Venerdi",6370.79,828.0
"2018-08-18","Sabato",6689.24,900.0
"2018-08-19","Domenica",6479.42,786.0
"2018-08-20","Lunedi",5806.17,763.0
"2018-08-21","Martedi",5418.83,720.0
"2018-08-22","Mercoledi",5418.68,763.0
"2018-08-23","Giovedi",5415.71,746.0
"2018-08-24","Venerdi",6647.05,886.0
"2018-08-25","Sabato",7971.18,982.0
"2018-08-26","Domenica",6576.88,848.0
"2018-08-27","Lunedi",5403.82,745.0
"2018-08-28","Martedi",5892.84,817.0
"2018-08-29","Mercoledi",5757.76,754.0
"2018-08-30","Giovedi",5618.77,800.0
"2018-08-31","Venerdi",8047.62,979.0
"2018-09-01","Sabato",10249.33,1171.0
"2018-09-02","Domenica",8194.38,984.0
