"Data anno corrente","Giorno settimana","Vendite R6","Scontrini R6"
"2019-05-29","Mercoledi",5100.26,827.0
"2019-05-30","Giovedi",6152.75,960.0
"2019-05-31","Venerdi",6308.91,1053.0
"2019-06-01","Sabato",6617.67,1095.0
"2019-06-02","Domenica",5881.37,949.0
"2019-06-03","Lunedi",4042.79,630.0
"2019-06-04","Martedi",4824.64,742.0
"2019-06-05","Mercoledi",5325.06,835.0
"2019-06-06","Giovedi",5300.53,798.0
"2019-06-07","Venerdi",8081.45,1109.0
"2019-06-08","Sabato",6586.21,900.0
"2019-06-09","Domenica",5296.17,753.0
"2019-06-10","Lunedi",4234.49,671.0
"2019-06-11","Martedi",4860.18,728.0
"2019-06-12","Mercoledi",5132.0,780.0
"2019-06-13","Giovedi",4608.31,734.0
"2019-06-14","Venerdi",6520.0,947.0
"2019-06-15","Sabato",6865.75,911.0
"2019-06-16","Domenica",4888.67,691.0
"2019-06-17","Lunedi",4481.61,735.0
"2019-06-18","Martedi",4134.9,649.0
"2019-06-19","Mercoledi",5963.0,851.0
"2019-06-20","Giovedi",5026.11,812.0
"2019-06-21","Venerdi",5540.97,835.0
"2019-06-22","Sabato",5882.47,797.0
"2019-06-23","Domenica",4802.15,693.0
"2019-06-24","Lunedi",4175.25,684.0
"2019-06-25","Martedi",4086.95,629.0
"2019-06-26","Mercoledi",4234.64,646.0
"2019-06-27","Giovedi",4058.15,646.0
"2019-06-28","Venerdi",5251.4,800.0
"2019-06-29","Sabato",6057.92,834.0
"2019-06-30","Domenica",6290.77,960.0
"2019-07-01","Lunedi",4711.6,812.0
"2019-07-02","Martedi",4835.37,852.0
"2019-07-03","Mercoledi",4199.03,754.0
"2019-07-04","Giovedi",4306.89,749.0
"2019-07-05","Venerdi",5219.53,853.0
"2019-07-06","Sabato",5560.21,793.0
"2019-07-07","Domenica",4585.48,650.0
"2019-07-08","Lunedi",4372.7,707.0
"2019-07-09","Martedi",4485.87,657.0
"2019-07-10","Mercoledi",4943.33,840.0
"2019-07-11","Giovedi",4579.32,800.0
"2019-07-12","Venerdi",5158.72,823.0
"2019-07-13","Sabato",6737.25,953.0
"2019-07-14","Domenica",5000.98,644.0
"2019-07-15","Lunedi",4435.18,675.0
"2019-07-16","Martedi",3722.96,617.0
"2019-07-17","Mercoledi",4182.45,680.0
"2019-07-18","Giovedi",4518.78,810.0
"2019-07-19","Venerdi",5547.67,829.0
"2019-07-20","Sabato",5317.58,790.0
"2019-07-21","Domenica",4892.25,732.0
"2019-07-22","Lunedi",4405.5,710.0
"2019-07-23","Martedi",3964.78,635.0
"2019-07-24","Mercoledi",3671.96,655.0
"2019-07-25","Giovedi",4510.75,736.0
"2019-07-26","Venerdi",5868.32,990.0
"2019-07-27","Sabato",6327.34,908.0
"2019-07-28","Domenica",5856.18,733.0
"2019-07-29","Lunedi",4056.68,688.0
"2019-07-30","Martedi",4008.15,680.0
"2019-07-31","Mercoledi",4554.27,757.0
"2019-08-01","Giovedi",4560.37,698.0
"2019-08-02","Venerdi",5518.36,841.0
"2019-08-03","Sabato",5340.93,754.0
"2019-08-04","Domenica",4377.18,612.0
"2019-08-05","Lunedi",4347.53,623.0
"2019-08-06","Martedi",3904.21,616.0
"2019-08-07","Mercoledi",4301.65,629.0
"2019-08-08","Giovedi",4590.41,690.0
"2019-08-09","Venerdi",4808.37,708.0
"2019-08-10","Sabato",4540.39,644.0
"2019-08-11","Domenica",4086.69,596.0
"2019-08-12","Lunedi",3911.44,560.0
"2019-08-13","Martedi",4543.88,637.0
"2019-08-14","Mercoledi",4060.11,582.0
"2019-08-15","Giovedi",2597.61,328.0
"2019-08-16","Venerdi",4205.11,637.0
"2019-08-17","Sabato",4550.96,637.0
"2019-08-18","Domenica",4901.45,649.0
"2019-08-19","Lunedi",4016.42,605.0
"2019-08-20","Martedi",4137.35,602.0
"2019-08-21","Mercoledi",4355.56,640.0
"2019-08-22","Giovedi",3969.22,557.0
"2019-08-23","Venerdi",4997.67,768.0
"2019-08-24","Sabato",5337.34,742.0
"2019-08-25","Domenica",4782.28,646.0
"2019-08-26","Lunedi",4517.89,696.0
"2019-08-27","Martedi",5200.6,785.0
"2019-08-28","Mercoledi",5567.0,836.0
"2019-08-29","Giovedi",4719.58,713.0
"2019-08-30","Venerdi",6431.84,969.0
"2019-08-31","Sabato",6015.06,832.0
"2019-09-01","Domenica",6013.97,861.0
"2019-09-02","Lunedi",4578.96,763.0
"2019-09-03","Martedi",5110.77,764.0
"2019-09-04","Mercoledi",4423.56,694.0
"2019-09-05","Giovedi",5057.42,705.0
"2019-09-06","Venerdi",5610.14,811.0
"2019-09-07","Sabato",6644.21,875.0
"2019-09-08","Domenica",6234.28,814.0
"2019-09-09","Lunedi",5863.88,978.0
"2019-09-10","Martedi",5501.06,830.0
"2019-09-11","Mercoledi",5653.11,839.0
"2019-09-12","Giovedi",6934.35,1036.0
"2019-09-13","Venerdi",7844.42,1187.0
"2019-09-14","Sabato",7148.33,997.0
"2019-09-15","Domenica",5337.1,680.0
"2019-09-16","Lunedi",5264.22,799.0
"2019-09-17","Martedi",5315.63,858.0
"2019-09-18","Mercoledi",5808.57,795.0
"2019-09-19","Giovedi",6955.66,1004.0
"2019-09-20","Venerdi",6901.87,1060.0
"2019-09-21","Sabato",7421.85,960.0
"2019-09-22","Domenica",5622.9,775.0
"2019-09-23","Lunedi",4299.37,705.0
"2019-09-24","Martedi",4638.36,713.0
"2019-09-25","Mercoledi",4878.0,778.0
"2019-09-26","Giovedi",5439.34,815.0
"2019-09-27","Venerdi",7778.73,1205.0
"2019-09-28","Sabato",7340.39,986.0
"2019-09-29","Domenica",5844.9,756.0
"2019-09-30","Lunedi",4091.54,669.0
"2019-10-01","Martedi",5026.44,740.0
"2019-10-02","Mercoledi",5190.61,793.0
"2019-10-03","Giovedi",6245.14,876.0
"2019-10-04","Venerdi",8094.65,1207.0
"2019-10-05","Sabato",6927.73,925.0
"2019-10-06","Domenica",5424.46,707.0
"2019-10-07","Lunedi",4284.95,643.0
"2019-10-08","Martedi",4254.58,680.0
"2019-10-09","Mercoledi",4407.25,651.0
"2019-10-10","Giovedi",4265.26,646.0
"2019-10-11","Venerdi",7514.25,1098.0
"2019-10-12","Sabato",7570.17,1012.0
"2019-10-13","Domenica",6615.71,801.0
"2019-10-14","Lunedi",3973.01,654.0
"2019-10-15","Martedi",4954.75,739.0
"2019-10-16","Mercoledi",5067.34,758.0
"2019-10-17","Giovedi",4892.31,756.0
"2019-10-18","Venerdi",7090.04,1035.0
"2019-10-19","Sabato",7952.3,1050.0
"2019-10-20","Domenica",4869.96,652.0
"2019-10-21","Lunedi",3757.12,564.0
"2019-10-22","Martedi",3926.95,598.0
"2019-10-23","Mercoledi",5421.73,733.0
"2019-10-24","Giovedi",5002.84,716.0
"2019-10-25","Venerdi",7944.58,1039.0
"2019-10-26","Sabato",8183.38,1076.0
"2019-10-27","Domenica",6708.34,838.0
"2019-10-28","Lunedi",4581.96,683.0
"2019-10-29","Martedi",4561.08,684.0
"2019-10-30","Mercoledi",5487.6,786.0
"2019-10-31","Giovedi",7733.61,1004.0
"2019-11-01","Venerdi",7482.22,910.0
"2019-11-02","Sabato",7031.69,961.0
"2019-11-03","Domenica",6550.42,799.0
"2019-11-04","Lunedi",4178.63,657.0
"2019-11-05","Martedi",5386.57,811.0
"2019-11-06","Mercoledi",4980.76,714.0
"2019-11-07","Giovedi",5123.21,694.0
"2019-11-08","Venerdi",8343.94,1139.0
"2019-11-09","Sabato",7412.08,965.0
"2019-11-10","Domenica",5415.62,700.0
"2019-11-11","Lunedi",4562.26,667.0
"2019-11-12","Martedi",5477.41,752.0
"2019-11-13","Mercoledi",5174.51,741.0
"2019-11-14","Giovedi",4711.81,697.0
"2019-11-15","Venerdi",8701.9,1184.0
"2019-11-16","Sabato",7676.07,955.0
"2019-11-17","Domenica",5485.05,707.0
"2019-11-18","Lunedi",4659.91,765.0
"2019-11-19","Martedi",4647.4,750.0
"2019-11-20","Mercoledi",6222.36,955.0
"2019-11-21","Giovedi",5685.78,871.0
"2019-11-22","Venerdi",7537.24,1185.0
"2019-11-23","Sabato",7658.47,1078.0
"2019-11-24","Domenica",5620.17,836.0
"2019-11-25","Lunedi",4412.53,581.0
"2019-11-26","Martedi",4817.26,727.0
"2019-11-27","Mercoledi",5035.45,676.0
"2019-11-28","Giovedi",5614.23,784.0
"2019-11-29","Venerdi",7495.75,1011.0
"2019-11-30","Sabato",8561.0,1038.0
"2019-12-01","Domenica",5620.24,672.0
"2019-12-02","Lunedi",4366.94,677.0
"2019-12-03","Martedi",4963.09,708.0
"2019-12-04","Mercoledi",4631.24,680.0
"2019-12-05","Giovedi",5061.03,695.0
"2019-12-06","Venerdi",7905.37,1046.0
"2019-12-07","Sabato",7663.24,930.0
"2019-12-08","Domenica",5600.96,703.0
"2019-12-09","Lunedi",4205.57,637.0
"2019-12-10","Martedi",5445.83,940.0
"2019-12-11","Mercoledi",5605.79,767.0
"2019-12-12","Giovedi",6471.0,999.0
"2019-12-13","Venerdi",8608.61,1146.0
"2019-12-14","Sabato",8291.35,1032.0
"2019-12-15","Domenica",6054.41,724.0
"2019-12-16","Lunedi",5263.1,754.0
"2019-12-17","Martedi",5694.15,917.0
"2019-12-18","Mercoledi",6427.22,848.0
"2019-12-19","Giovedi",6414.81,981.0
"2019-12-20","Venerdi",8600.08,1227.0
"2019-12-21","Sabato",8404.56,996.0
"2019-12-22","Domenica",6648.26,814.0
"2019-12-23","Lunedi",6555.69,840.0
"2019-12-24","Martedi",2092.52,297.0
"2019-12-25","Mercoledi",1883.45,297.0
"2019-12-26","Giovedi",4731.4,656.0
"2019-12-27","Venerdi",5867.34,822.0
"2019-12-28","Sabato",6519.18,898.0
"2019-12-29","Domenica",5384.15,684.0
"2019-12-30","Lunedi",5485.66,770.0
"2019-12-31","Martedi",1766.59,270.0
"2020-01-01","Mercoledi",6281.31,810.0
"2020-01-02","Giovedi",5720.1,798.0
"2020-01-03","Venerdi",6216.85,808.0
"2020-01-04","Sabato",6121.55,802.0
"2020-01-05","Domenica",6260.11,731.0
"2020-01-06","Lunedi",5274.3,598.0
"2020-01-07","Martedi",4092.38,638.0
"2020-01-08","Mercoledi",4592.04,640.0
"2020-01-09","Giovedi",5101.3,735.0
"2020-01-10","Venerdi",7404.19,1078.0
"2020-01-11","Sabato",8020.27,1055.0
"2020-01-12","Domenica",5462.93,726.0
"2020-01-13","Lunedi",4475.39,662.0
"2020-01-14","Martedi",5035.73,772.0
"2020-01-15","Mercoledi",6233.21,814.0
"2020-01-16","Giovedi",5792.88,803.0
"2020-01-17","Venerdi",7571.19,1021.0
"2020-01-18","Sabato",7960.43,947.0
"2020-01-19","Domenica",6054.21,763.0
"2020-01-20","Lunedi",5104.14,749.0
"2020-01-21","Martedi",4808.54,749.0
"2020-01-22","Mercoledi",5426.93,789.0
"2020-01-23","Giovedi",7045.57,973.0
"2020-01-24","Venerdi",7158.82,1102.0
"2020-01-25","Sabato",7735.29,955.0
"2020-01-26","Domenica",6517.71,795.0
"2020-01-27","Lunedi",5025.43,755.0
"2020-01-28","Martedi",4078.48,665.0
"2020-01-29","Mercoledi",6215.21,886.0
"2020-01-30","Giovedi",6054.6,869.0
"2020-01-31","Venerdi",8822.84,1213.0
"2020-02-01","Sabato",7666.78,1007.0
"2020-02-02","Domenica",7074.2,838.0
"2020-02-03","Lunedi",4976.52,794.0
"2020-02-04","Martedi",4636.55,691.0
"2020-02-05","Mercoledi",5531.9,785.0
"2020-02-06","Giovedi",6312.48,927.0
"2020-02-07","Venerdi",8187.04,1130.0
"2020-02-08","Sabato",7895.19,1014.0
"2020-02-09","Domenica",6976.12,828.0
"2020-02-10","Lunedi",4916.96,730.0
"2020-02-11","Martedi",5371.45,772.0
"2020-02-12","Mercoledi",5908.55,828.0
"2020-02-13","Giovedi",5376.04,836.0
"2020-02-14","Venerdi",9235.15,1247.0
"2020-02-15","Sabato",8082.5,1001.0
"2020-02-16","Domenica",6535.75,776.0
"2020-02-17","Lunedi",4974.94,729.0
"2020-02-18","Martedi",5250.52,792.0
"2020-02-19","Mercoledi",5135.1,764.0
"2020-02-20","Giovedi",6052.17,861.0
"2020-02-21","Venerdi",8179.11,1102.0
"2020-02-22","Sabato",6809.1,901.0
"2020-02-23","Domenica",5224.81,654.0
"2020-02-24","Lunedi",3441.11,490.0
"2020-02-25","Martedi",3625.92,526.0
"2020-02-26","Mercoledi",4145.65,587.0
"2020-02-27","Giovedi",4913.43,714.0
"2020-02-28","Venerdi",5718.68,782.0
"2020-02-29","Sabato",7559.9,969.0
"2020-03-01","Domenica",6408.8,809.0
"2020-03-02","Lunedi",3869.13,641.0
"2020-03-03","Martedi",5251.11,861.0
"2020-03-04","Mercoledi",4800.02,790.0
"2020-03-05","Giovedi",5244.37,795.0
"2020-03-06","Venerdi",6895.14,1023.0
"2020-03-07","Sabato",6585.52,929.0
"2020-03-08","Domenica",2222.56,397.0
"2020-03-09","Lunedi",1592.17,246.0
"2020-03-10","Martedi",1569.21,230.0
"2020-03-11","Mercoledi",1298.49,187.0
"2020-03-12","Giovedi",0.0,0.0
"2020-03-13","Venerdi",0.0,0.0
"2020-03-14","Sabato",0.0,0.0
"2020-03-15","Domenica",0.0,0.0
"2020-03-16","Lunedi",0.0,0.0
"2020-03-17","Martedi",0.0,0.0
"2020-03-18","Mercoledi",0.0,0.0
"2020-03-19","Giovedi",0.0,0.0
"2020-03-20","Venerdi",0.0,0.0
"2020-03-21","Sabato",0.0,0.0
"2020-03-22","Domenica",0.0,0.0
"2020-03-23","Lunedi",0.0,0.0
"2020-03-24","Martedi",0.0,0.0
"2020-03-25","Mercoledi",0.0,0.0
"2020-03-26","Giovedi",0.0,0.0
"2020-03-27","Venerdi",0.0,0.0
"2020-03-28","Sabato",0.0,0.0
"2020-03-29","Domenica",0.0,0.0
"2020-03-30","Lunedi",0.0,0.0
"2020-03-31","Martedi",0.0,0.0
"2020-04-01","Mercoledi",0.0,0.0
"2020-04-02","Giovedi",0.0,0.0
"2020-04-03","Venerdi",0.0,0.0
"2020-04-04","Sabato",0.0,0.0
"2020-04-05","Domenica",0.0,0.0
"2020-04-06","Lunedi",0.0,0.0
"2020-04-07","Martedi",0.0,0.0
"2020-04-08","Mercoledi",0.0,0.0
"2020-04-09","Giovedi",0.0,0.0
"2020-04-10","Venerdi",0.0,0.0
"2020-04-11","Sabato",0.0,0.0
"2020-04-12","Domenica",0.0,0.0
"2020-04-13","Lunedi",0.0,0.0
"2020-04-14","Martedi",0.0,0.0
"2020-04-15","Mercoledi",0.0,0.0
"2020-04-16","Giovedi",0.0,0.0
"2020-04-17","Venerdi",0.0,0.0
"2020-04-18","Sabato",0.0,0.0
"2020-04-19","Domenica",0.0,0.0
"2020-04-20","Lunedi",0.0,0.0
"2020-04-21","Martedi",0.0,0.0
"2020-04-22","Mercoledi",0.0,0.0
"2020-04-23","Giovedi",0.0,0.0
"2020-04-24","Venerdi",0.0,0.0
"2020-04-25","Sabato",0.0,0.0
"2020-04-26","Domenica",0.0,0.0
"2020-04-27","Lunedi",0.0,0.0
"2020-04-28","Martedi",0.0,0.0
"2020-04-29","Mercoledi",0.0,0.0
"2020-04-30","Giovedi",0.0,0.0
"2020-05-01","Venerdi",0.0,0.0
"2020-05-02","Sabato",0.0,0.0
"2020-05-03","Domenica",0.0,0.0
"2020-05-04","Lunedi",4422.91,231.0
"2020-05-05","Martedi",5692.42,335.0
"2020-05-06","Mercoledi",5079.53,332.0
"2020-05-07","Giovedi",4377.1,284.0
"2020-05-08","Venerdi",4859.99,307.0
"2020-05-09","Sabato",5021.61,336.0
"2020-05-10","Domenica",4066.41,255.0
"2020-05-11","Lunedi",3931.33,272.0
"2020-05-12","Martedi",4083.72,278.0
"2020-05-13","Mercoledi",3715.33,278.0
"2020-05-14","Giovedi",3453.17,269.0
"2020-05-15","Venerdi",4477.8,286.0
"2020-05-16","Sabato",5312.17,337.0
"2020-05-17","Domenica",4400.82,317.0
"2020-05-18","Lunedi",4051.03,302.0
"2020-05-19","Martedi",3918.36,287.0
"2020-05-20","Mercoledi",4093.19,305.0
"2020-05-21","Giovedi",3931.75,291.0
"2020-05-22","Venerdi",4488.91,324.0
"2020-05-23","Sabato",4245.79,315.0
"2020-05-24","Domenica",4699.37,345.0
"2020-05-25","Lunedi",3202.44,301.0
"2020-05-26","Martedi",3701.15,330.0
"2020-05-27","Mercoledi",4225.3,372.0
"2020-05-28","Giovedi",4274.89,352.0
"2020-05-29","Venerdi",5541.89,465.0
"2020-05-30","Sabato",5224.01,456.0
"2020-05-31","Domenica",4997.51,443.0
"2020-06-01","Lunedi",3746.68,382.0
"2020-06-02","Martedi",4693.01,408.0
"2020-06-03","Mercoledi",4145.61,417.0
"2020-06-04","Giovedi",3835.7,368.0
"2020-06-05","Venerdi",5735.89,522.0
"2020-06-06","Sabato",5318.7,520.0
"2020-06-07","Domenica",5112.45,467.0
"2020-06-08","Lunedi",3940.33,378.0
"2020-06-09","Martedi",4604.15,453.0
"2020-06-10","Mercoledi",4325.68,452.0
"2020-06-11","Giovedi",4972.36,487.0
"2020-06-12","Venerdi",5395.6,504.0
"2020-06-13","Sabato",5907.6,530.0
"2020-06-14","Domenica",5335.45,517.0
"2020-06-15","Lunedi",4349.73,478.0
"2020-06-16","Martedi",4104.22,430.0
"2020-06-17","Mercoledi",4824.2,477.0
"2020-06-18","Giovedi",5062.36,517.0
"2020-06-19","Venerdi",5641.44,568.0
"2020-06-20","Sabato",5961.69,580.0
"2020-06-21","Domenica",5363.23,484.0
"2020-06-22","Lunedi",4348.63,476.0
"2020-06-23","Martedi",4302.06,471.0
"2020-06-24","Mercoledi",4643.75,450.0
"2020-06-25","Giovedi",4952.74,494.0
"2020-06-26","Venerdi",5799.98,571.0
"2020-06-27","Sabato",4859.72,488.0
"2020-06-28","Domenica",5743.12,533.0
"2020-06-29","Lunedi",4205.69,438.0
"2020-06-30","Martedi",4142.61,424.0
"2020-07-01","Mercoledi",4237.58,462.0
"2020-07-02","Giovedi",5062.14,512.0
"2020-07-03","Venerdi",4967.57,459.0
"2020-07-04","Sabato",5696.59,560.0
"2020-07-05","Domenica",5307.66,488.0
"2020-07-06","Lunedi",3534.21,426.0
"2020-07-07","Martedi",4408.7,470.0
"2020-07-08","Mercoledi",4278.14,494.0
"2020-07-09","Giovedi",5848.33,595.0
"2020-07-10","Venerdi",4959.0,503.0
"2020-07-11","Sabato",5493.35,553.0
"2020-07-12","Domenica",5081.45,507.0
"2020-07-13","Lunedi",4512.25,507.0
"2020-07-14","Martedi",4460.37,472.0
"2020-07-15","Mercoledi",4137.87,495.0
"2020-07-16","Giovedi",5406.96,594.0
"2020-07-17","Venerdi",4993.09,489.0
"2020-07-18","Sabato",5589.04,526.0
"2020-07-19","Domenica",5268.41,509.0
"2020-07-20","Lunedi",4047.17,453.0
"2020-07-21","Martedi",4209.51,483.0
"2020-07-22","Mercoledi",4188.04,451.0
"2020-07-23","Giovedi",4931.9,557.0
"2020-07-24","Venerdi",5228.9,526.0
"2020-07-25","Sabato",4992.06,550.0
"2020-07-26","Domenica",5538.57,509.0
"2020-07-27","Lunedi",3834.47,422.0
"2020-07-28","Martedi",4493.57,467.0
"2020-07-29","Mercoledi",4225.64,453.0
"2020-07-30","Giovedi",5291.78,559.0
"2020-07-31","Venerdi",5054.18,507.0
"2020-08-01","Sabato",6131.14,597.0
"2020-08-02","Domenica",5263.73,490.0
"2020-08-03","Lunedi",4906.17,527.0
"2020-08-04","Martedi",4215.57,492.0
"2020-08-05","Mercoledi",4350.03,466.0
"2020-08-06","Giovedi",4495.76,522.0
"2020-08-07","Venerdi",5513.98,581.0
"2020-08-08","Sabato",5665.03,553.0
"2020-08-09","Domenica",4418.89,465.0
"2020-08-10","Lunedi",4458.63,476.0
"2020-08-11","Martedi",3678.27,395.0
"2020-08-12","Mercoledi",4498.7,482.0
"2020-08-13","Giovedi",4885.02,515.0
"2020-08-14","Venerdi",5378.9,575.0
"2020-08-15","Sabato",3457.24,337.0
"2020-08-16","Domenica",5067.7,504.0
"2020-08-17","Lunedi",4802.26,543.0
"2020-08-18","Martedi",4627.74,495.0
"2020-08-19","Mercoledi",4886.69,517.0
"2020-08-20","Giovedi",4539.63,493.0
"2020-08-21","Venerdi",4765.55,511.0
"2020-08-22","Sabato",5728.36,575.0
"2020-08-23","Domenica",5204.17,503.0
"2020-08-24","Lunedi",5370.15,570.0
"2020-08-25","Martedi",5090.88,552.0
"2020-08-26","Mercoledi",4957.63,514.0
"2020-08-27","Giovedi",6044.33,646.0
"2020-08-28","Venerdi",6259.66,656.0
"2020-08-29","Sabato",6325.77,628.0
"2020-08-30","Domenica",6237.53,614.0
"2020-08-31","Lunedi",5884.06,743.0
"2020-09-01","Martedi",5318.5,647.0
"2020-09-02","Mercoledi",5613.11,690.0
"2020-09-03","Giovedi",5715.54,711.0
"2020-09-04","Venerdi",6416.91,730.0
"2020-09-05","Sabato",6779.77,734.0
"2020-09-06","Domenica",5857.86,654.0
"2020-09-07","Lunedi",5709.83,677.0
"2020-09-08","Martedi",5423.34,667.0
"2020-09-09","Mercoledi",5198.2,660.0
"2020-09-10","Giovedi",6410.83,772.0
"2020-09-11","Venerdi",7249.12,785.0
"2020-09-12","Sabato",7627.72,872.0
"2020-09-13","Domenica",5841.47,643.0
"2020-09-14","Lunedi",6724.77,882.0
"2020-09-15","Martedi",6267.44,741.0
"2020-09-16","Mercoledi",5923.36,741.0
"2020-09-17","Giovedi",6856.5,863.0
"2020-09-18","Venerdi",8275.55,963.0
"2020-09-19","Sabato",7807.36,851.0
"2020-09-20","Domenica",6630.94,738.0
"2020-09-21","Lunedi",5691.46,804.0
"2020-09-22","Martedi",6085.38,772.0
"2020-09-23","Mercoledi",5762.74,805.0
"2020-09-24","Giovedi",5604.53,824.0
"2020-09-25","Venerdi",7449.93,982.0
"2020-09-26","Sabato",7614.17,949.0
"2020-09-27","Domenica",6665.02,747.0
"2020-09-28","Lunedi",5257.31,755.0
"2020-09-29","Martedi",5370.5,736.0
"2020-09-30","Mercoledi",5704.33,770.0
"2020-10-01","Giovedi",6106.99,772.0
"2020-10-02","Venerdi",8167.96,946.0
"2020-10-03","Sabato",7699.89,912.0
"2020-10-04","Domenica",6061.45,677.0
"2020-10-05","Lunedi",4535.86,628.0
"2020-10-06","Martedi",5121.82,655.0
"2020-10-07","Mercoledi",5672.92,717.0
"2020-10-08","Giovedi",5946.06,769.0
"2020-10-09","Venerdi",7922.92,987.0
"2020-10-10","Sabato",7248.29,842.0
"2020-10-11","Domenica",5757.88,623.0
"2020-10-12","Lunedi",4932.14,662.0
"2020-10-13","Martedi",5054.04,668.0
"2020-10-14","Mercoledi",5738.06,692.0
"2020-10-15","Giovedi",5178.09,608.0
"2020-10-16","Venerdi",7312.84,895.0
"2020-10-17","Sabato",8051.21,836.0
"2020-10-18","Domenica",5599.83,633.0
"2020-10-19","Lunedi",4874.77,595.0
"2020-10-20","Martedi",4880.89,563.0
"2020-10-21","Mercoledi",5064.58,621.0
"2020-10-22","Giovedi",5978.44,781.0
"2020-10-23","Venerdi",6455.42,724.0
"2020-10-24","Sabato",6931.34,661.0
"2020-10-25","Domenica",5446.77,574.0
"2020-10-26","Lunedi",3607.94,417.0
"2020-10-27","Martedi",4678.26,474.0
"2020-10-28","Mercoledi",4212.63,458.0
"2020-10-29","Giovedi",4862.33,538.0
"2020-10-30","Venerdi",6083.82,595.0
"2020-10-31","Sabato",7060.71,668.0
"2020-11-01","Domenica",5249.27,566.0
"2020-11-02","Lunedi",4280.36,517.0
"2020-11-03","Martedi",4150.42,507.0
"2020-11-04","Mercoledi",5499.94,578.0
"2020-11-05","Giovedi",6260.3,628.0
"2020-11-06","Venerdi",3804.19,324.0
"2020-11-07","Sabato",3755.24,305.0
"2020-11-08","Domenica",3411.38,289.0
"2020-11-09","Lunedi",3300.61,324.0
"2020-11-10","Martedi",3590.57,345.0
"2020-11-11","Mercoledi",3404.61,333.0
"2020-11-12","Giovedi",4095.37,379.0
"2020-11-13","Venerdi",5257.79,458.0
"2020-11-14","Sabato",4811.91,388.0
"2020-11-15","Domenica",4356.78,335.0
"2020-11-16","Lunedi",3611.44,346.0
"2020-11-17","Martedi",3657.13,355.0
"2020-11-18","Mercoledi",3988.35,340.0
"2020-11-19","Giovedi",3939.44,347.0
"2020-11-20","Venerdi",5349.11,428.0
"2020-11-21","Sabato",5664.49,434.0
"2020-11-22","Domenica",4253.66,348.0
"2020-11-23","Lunedi",3695.2,350.0
"2020-11-24","Martedi",4055.82,370.0
"2020-11-25","Mercoledi",4139.93,361.0
"2020-11-26","Giovedi",4447.91,395.0
"2020-11-27","Venerdi",5196.12,440.0
"2020-11-28","Sabato",5497.87,446.0
"2020-11-29","Domenica",4700.48,410.0
"2020-11-30","Lunedi",4099.46,395.0
"2020-12-01","Martedi",4556.22,396.0
"2020-12-02","Mercoledi",4179.73,372.0
"2020-12-03","Giovedi",4576.15,397.0
"2020-12-04","Venerdi",3915.17,298.0
"2020-12-05","Sabato",4607.76,373.0
"2020-12-06","Domenica",5049.76,422.0
"2020-12-07","Lunedi",5267.8,465.0
"2020-12-08","Martedi",4151.64,362.0
"2020-12-09","Mercoledi",3991.18,364.0
"2020-12-10","Giovedi",5495.37,477.0
"2020-12-11","Venerdi",6137.64,521.0
"2020-12-12","Sabato",5987.36,489.0
"2020-12-13","Domenica",5925.69,500.0
"2020-12-14","Lunedi",4061.92,399.0
"2020-12-15","Martedi",5764.58,509.0
"2020-12-16","Mercoledi",5596.21,527.0
"2020-12-17","Giovedi",6253.2,530.0
"2020-12-18","Venerdi",8058.14,678.0
"2020-12-19","Sabato",7434.12,641.0
"2020-12-20","Domenica",6422.35,572.0
"2020-12-21","Lunedi",4799.49,476.0
"2020-12-22","Martedi",5640.04,551.0
"2020-12-23","Mercoledi",6866.75,591.0
"2020-12-24","Giovedi",935.58,95.0
"2020-12-25","Venerdi",0.0,0.0
"2020-12-26","Sabato",2898.22,208.0
"2020-12-27","Domenica",4140.87,320.0
"2020-12-28","Lunedi",4891.3,405.0
"2020-12-29","Martedi",5928.67,507.0
"2020-12-30","Mercoledi",6053.04,506.0
"2020-12-31","Giovedi",1429.11,141.0
"2021-01-01","Venerdi",2764.03,164.0
"2021-01-02","Sabato",4484.0,346.0
"2021-01-03","Domenica",4487.84,338.0
"2021-01-04","Lunedi",5691.78,510.0
"2021-01-05","Martedi",4217.99,357.0
"2021-01-06","Mercoledi",3877.52,263.0
"2021-01-07","Giovedi",4931.9,463.0
"2021-01-08","Venerdi",6595.44,601.0
"2021-01-09","Sabato",5548.48,454.0
"2021-01-10","Domenica",4760.38,399.0
"2021-01-11","Lunedi",4369.16,431.0
"2021-01-12","Martedi",4739.88,445.0
"2021-01-13","Mercoledi",5092.29,477.0
"2021-01-14","Giovedi",4738.14,435.0
"2021-01-15","Venerdi",7188.93,600.0
"2021-01-16","Sabato",6482.06,569.0
"2021-01-17","Domenica",4035.04,347.0
"2021-01-18","Lunedi",3581.35,351.0
"2021-01-19","Martedi",4306.83,398.0
"2021-01-20","Mercoledi",4474.54,407.0
"2021-01-21","Giovedi",4152.75,389.0
"2021-01-22","Venerdi",5741.86,445.0
"2021-01-23","Sabato",5623.71,466.0
"2021-01-24","Domenica",5267.15,484.0
"2021-01-25","Lunedi",4616.5,454.0
"2021-01-26","Martedi",5132.34,464.0
"2021-01-27","Mercoledi",5180.15,443.0
"2021-01-28","Giovedi",5807.19,555.0
"2021-01-29","Venerdi",7380.65,615.0
"2021-01-30","Sabato",6031.89,512.0
"2021-01-31","Domenica",5135.39,490.0
"2021-02-01","Lunedi",4439.59,505.0
