Data anno corrente,Giorno settimana,Vendite R2,Scontrini R2
2018-09-28,Venerdi,10824.43,1130.0
2018-09-29,Sabato,13507.11,1334.0
2018-09-30,Domenica,10151.15,951.0
2018-10-01,Lunedi,6670.9,688.0
2018-10-02,Martedi,6963.89,717.0
2018-10-03,Mercoledi,7694.18,756.0
2018-10-04,Giovedi,7702.0,800.0
2018-10-05,Venerdi,10869.65,1132.0
2018-10-06,Sabato,12973.32,1261.0
2018-10-07,Domenica,10376.25,965.0
2018-10-08,Lunedi,6780.94,723.0
2018-10-09,Martedi,7008.58,746.0
2018-10-10,Mercoledi,7651.16,772.0
2018-10-11,Giovedi,7565.01,770.0
2018-10-12,Venerdi,11781.05,1187.0
2018-10-13,Sabato,14860.22,1354.0
2018-10-14,Domenica,11135.41,951.0
2018-10-15,Lunedi,6960.93,720.0
2018-10-16,Martedi,6908.9,736.0
2018-10-17,Mercoledi,7916.16,806.0
2018-10-18,Giovedi,7520.89,770.0
2018-10-19,Venerdi,11291.22,1169.0
2018-10-20,Sabato,14240.79,1363.0
2018-10-21,Domenica,11308.14,993.0
2018-10-22,Lunedi,6742.11,718.0
2018-10-23,Martedi,7220.01,778.0
2018-10-24,Mercoledi,7642.56,761.0
2018-10-25,Giovedi,7280.46,734.0
2018-10-26,Venerdi,10884.97,1132.0
2018-10-27,Sabato,12955.02,1262.0
2018-10-28,Domenica,9778.03,906.0
2018-10-29,Lunedi,6222.72,634.0
2018-10-30,Martedi,6940.54,708.0
2018-10-31,Mercoledi,11661.93,1121.0
2018-11-01,Giovedi,11547.96,1050.0
2018-11-02,Venerdi,10878.37,1103.0
2018-11-03,Sabato,12737.22,1246.0
2018-11-04,Domenica,10458.15,954.0
2018-11-05,Lunedi,6398.51,643.0
2018-11-06,Martedi,7243.64,720.0
2018-11-07,Mercoledi,7197.38,742.0
2018-11-08,Giovedi,8407.87,837.0
2018-11-09,Venerdi,10938.59,1114.0
2018-11-10,Sabato,15111.1,1432.0
2018-11-11,Domenica,11041.85,1011.0
2018-11-12,Lunedi,7136.66,737.0
2018-11-13,Martedi,8370.48,835.0
2018-11-14,Mercoledi,7753.39,816.0
2018-11-15,Giovedi,7687.32,785.0
2018-11-16,Venerdi,12099.34,1170.0
2018-11-17,Sabato,14375.39,1336.0
2018-11-18,Domenica,11318.14,927.0
2018-11-19,Lunedi,6658.21,710.0
2018-11-20,Martedi,7610.56,767.0
2018-11-21,Mercoledi,7463.91,789.0
2018-11-22,Giovedi,8064.71,827.0
2018-11-23,Venerdi,11712.96,1122.0
2018-11-24,Sabato,14672.09,1376.0
2018-11-25,Domenica,11955.63,1044.0
2018-11-26,Lunedi,6498.46,635.0
2018-11-27,Martedi,7189.03,735.0
2018-11-28,Mercoledi,7725.16,758.0
2018-11-29,Giovedi,7723.26,749.0
2018-11-30,Venerdi,11404.3,1158.0
2018-12-01,Sabato,15380.97,1538.0
2018-12-02,Domenica,11316.75,984.0
2018-12-03,Lunedi,6734.97,729.0
2018-12-04,Martedi,7323.5,821.0
2018-12-05,Mercoledi,8513.56,858.0
2018-12-06,Giovedi,9189.58,1020.0
2018-12-07,Venerdi,12131.85,1240.0
2018-12-08,Sabato,13966.91,1295.0
2018-12-09,Domenica,11427.02,993.0
2018-12-10,Lunedi,8079.91,852.0
2018-12-11,Martedi,7321.74,756.0
2018-12-12,Mercoledi,7900.31,833.0
2018-12-13,Giovedi,8274.9,831.0
2018-12-14,Venerdi,11087.08,1152.0
2018-12-15,Sabato,15209.22,1381.0
2018-12-16,Domenica,10845.6,927.0
2018-12-17,Lunedi,7788.77,784.0
2018-12-18,Martedi,7920.47,828.0
2018-12-19,Mercoledi,8565.58,871.0
2018-12-20,Giovedi,9778.73,1001.0
2018-12-21,Venerdi,11934.31,1176.0
2018-12-22,Sabato,14937.71,1352.0
2018-12-23,Domenica,10749.87,960.0
2018-12-24,Lunedi,3747.22,304.0
2018-12-25,Martedi,5063.97,493.0
2018-12-26,Mercoledi,10081.51,908.0
2018-12-27,Giovedi,9555.8,876.0
2018-12-28,Venerdi,12021.25,1142.0
2018-12-29,Sabato,13131.26,1186.0
2018-12-30,Domenica,11135.89,955.0
2018-12-31,Lunedi,3878.31,326.0
2019-01-01,Martedi,14396.22,1148.0
2019-01-02,Mercoledi,9332.93,829.0
2019-01-03,Giovedi,9859.58,914.0
2019-01-04,Venerdi,11900.83,1105.0
2019-01-05,Sabato,15039.21,1321.0
2019-01-06,Domenica,10923.8,903.0
2019-01-07,Lunedi,6528.84,667.0
2019-01-08,Martedi,6134.17,603.0
2019-01-09,Mercoledi,7364.71,733.0
2019-01-10,Giovedi,7866.09,806.0
2019-01-11,Venerdi,11799.23,1161.0
2019-01-12,Sabato,15180.64,1322.0
2019-01-13,Domenica,11668.32,973.0
2019-01-14,Lunedi,7420.26,740.0
2019-01-15,Martedi,8226.37,823.0
2019-01-16,Mercoledi,8382.79,806.0
2019-01-17,Giovedi,8818.45,844.0
2019-01-18,Venerdi,12911.71,1240.0
2019-01-19,Sabato,14385.67,1313.0
2019-01-20,Domenica,11378.09,933.0
2019-01-21,Lunedi,7404.43,723.0
2019-01-22,Martedi,6941.86,693.0
2019-01-23,Mercoledi,7202.7,691.0
2019-01-24,Giovedi,9300.17,930.0
2019-01-25,Venerdi,11542.66,1158.0
2019-01-26,Sabato,14507.25,1333.0
2019-01-27,Domenica,10306.35,885.0
2019-01-28,Lunedi,7462.62,719.0
2019-01-29,Martedi,6805.93,688.0
2019-01-30,Mercoledi,6749.35,695.0
2019-01-31,Giovedi,7361.94,717.0
2019-02-01,Venerdi,11587.94,1119.0
2019-02-02,Sabato,14666.85,1342.0
2019-02-03,Domenica,11339.23,987.0
2019-02-04,Lunedi,7261.55,742.0
2019-02-05,Martedi,6828.71,701.0
2019-02-06,Mercoledi,7427.07,745.0
2019-02-07,Giovedi,7906.1,764.0
2019-02-08,Venerdi,12142.58,1214.0
2019-02-09,Sabato,12913.48,1225.0
2019-02-10,Domenica,10802.76,912.0
2019-02-11,Lunedi,7420.71,756.0
2019-02-12,Martedi,6836.11,727.0
2019-02-13,Mercoledi,8315.12,829.0
2019-02-14,Giovedi,10058.32,954.0
2019-02-15,Venerdi,12295.05,1206.0
2019-02-16,Sabato,13884.96,1298.0
2019-02-17,Domenica,12030.18,1025.0
2019-02-18,Lunedi,7288.55,759.0
2019-02-19,Martedi,7193.11,765.0
2019-02-20,Mercoledi,8204.81,803.0
2019-02-21,Giovedi,8419.5,905.0
2019-02-22,Venerdi,12386.42,1206.0
2019-02-23,Sabato,14667.41,1338.0
2019-02-24,Domenica,12207.63,1005.0
2019-02-25,Lunedi,7488.62,740.0
2019-02-26,Martedi,6897.88,736.0
2019-02-27,Mercoledi,7767.56,790.0
2019-02-28,Giovedi,8687.57,876.0
2019-03-01,Venerdi,12920.62,1285.0
2019-03-02,Sabato,13987.96,1295.0
2019-03-03,Domenica,11235.79,969.0
2019-03-04,Lunedi,6767.12,735.0
2019-03-05,Martedi,7372.38,784.0
2019-03-06,Mercoledi,7015.28,744.0
2019-03-07,Giovedi,8028.04,838.0
2019-03-08,Venerdi,12044.27,1200.0
2019-03-09,Sabato,13690.91,1330.0
2019-03-10,Domenica,12083.33,1020.0
2019-03-11,Lunedi,6399.53,675.0
2019-03-12,Martedi,7072.3,735.0
2019-03-13,Mercoledi,7611.47,769.0
2019-03-14,Giovedi,8116.79,833.0
2019-03-15,Venerdi,10984.05,1186.0
2019-03-16,Sabato,14913.82,1393.0
2019-03-17,Domenica,13037.91,1118.0
2019-03-18,Lunedi,7839.25,789.0
2019-03-19,Martedi,7532.64,763.0
2019-03-20,Mercoledi,8033.87,830.0
2019-03-21,Giovedi,8433.72,835.0
2019-03-22,Venerdi,10928.6,1135.0
2019-03-23,Sabato,14271.19,1304.0
2019-03-24,Domenica,11052.31,1008.0
2019-03-25,Lunedi,6718.39,710.0
2019-03-26,Martedi,6529.04,702.0
2019-03-27,Mercoledi,7412.01,778.0
2019-03-28,Giovedi,9304.69,984.0
2019-03-29,Venerdi,11281.07,1167.0
2019-03-30,Sabato,13417.71,1332.0
2019-03-31,Domenica,11330.84,1010.0
2019-04-01,Lunedi,7392.87,773.0
2019-04-02,Martedi,7248.08,751.0
2019-04-03,Mercoledi,7906.2,823.0
2019-04-04,Giovedi,8225.89,856.0
2019-04-05,Venerdi,11541.56,1255.0
2019-04-06,Sabato,13354.77,1329.0
2019-04-07,Domenica,11890.72,1113.0
2019-04-08,Lunedi,6701.43,748.0
2019-04-09,Martedi,7545.83,801.0
2019-04-10,Mercoledi,7737.68,804.0
2019-04-11,Giovedi,8665.59,859.0
2019-04-12,Venerdi,11440.79,1188.0
2019-04-13,Sabato,15216.99,1397.0
2019-04-14,Domenica,11719.73,1014.0
2019-04-15,Lunedi,7756.87,795.0
2019-04-16,Martedi,7474.38,770.0
2019-04-17,Mercoledi,9199.35,937.0
2019-04-18,Giovedi,10725.72,1141.0
2019-04-19,Venerdi,11544.57,1181.0
2019-04-20,Sabato,12557.98,1248.0
2019-04-21,Domenica,5900.83,564.0
2019-04-22,Lunedi,10179.93,941.0
2019-04-23,Martedi,9767.94,896.0
2019-04-24,Mercoledi,10401.59,1023.0
2019-04-25,Giovedi,11303.33,1020.0
2019-04-26,Venerdi,10976.91,1157.0
2019-04-27,Sabato,13567.39,1314.0
2019-04-28,Domenica,10618.37,990.0
2019-04-29,Lunedi,6755.57,764.0
2019-04-30,Martedi,9814.44,996.0
2019-05-01,Mercoledi,10710.25,970.0
2019-05-02,Giovedi,7254.26,773.0
2019-05-03,Venerdi,11292.93,1185.0
2019-05-04,Sabato,14050.2,1360.0
2019-05-05,Domenica,9890.24,957.0
2019-05-06,Lunedi,7809.97,858.0
2019-05-07,Martedi,7685.37,807.0
2019-05-08,Mercoledi,7818.1,803.0
2019-05-09,Giovedi,8092.0,828.0
2019-05-10,Venerdi,12043.88,1221.0
2019-05-11,Sabato,14041.46,1348.0
2019-05-12,Domenica,10763.84,976.0
2019-05-13,Lunedi,7248.0,758.0
2019-05-14,Martedi,7480.65,795.0
2019-05-15,Mercoledi,8995.81,867.0
2019-05-16,Giovedi,8403.22,1044.0
2019-05-17,Venerdi,12339.01,1228.0
2019-05-18,Sabato,14140.1,1364.0
2019-05-19,Domenica,11249.72,1036.0
2019-05-20,Lunedi,7534.11,776.0
2019-05-21,Martedi,7858.72,817.0
2019-05-22,Mercoledi,7731.45,807.0
2019-05-23,Giovedi,8779.53,924.0
2019-05-24,Venerdi,11213.65,1222.0
2019-05-25,Sabato,14746.01,1403.0
2019-05-26,Domenica,12047.47,1087.0
2019-05-27,Lunedi,7913.28,829.0
2019-05-28,Martedi,6740.18,733.0
2019-05-29,Mercoledi,7277.54,767.0
2019-05-30,Giovedi,8435.57,838.0
2019-05-31,Venerdi,11796.77,1226.0
2019-06-01,Sabato,13490.28,1327.0
2019-06-02,Domenica,10830.86,998.0
2019-06-03,Lunedi,6714.52,723.0
2019-06-04,Martedi,7061.04,771.0
2019-06-05,Mercoledi,7461.81,805.0
2019-06-06,Giovedi,8104.62,823.0
2019-06-07,Venerdi,11588.12,1279.0
2019-06-08,Sabato,13457.71,1285.0
2019-06-09,Domenica,10254.83,934.0
2019-06-10,Lunedi,7631.16,819.0
2019-06-11,Martedi,7610.45,803.0
2019-06-12,Mercoledi,8042.82,857.0
2019-06-13,Giovedi,8088.08,819.0
2019-06-14,Venerdi,10238.17,1112.0
2019-06-15,Sabato,13242.27,1295.0
2019-06-16,Domenica,10322.49,935.0
2019-06-17,Lunedi,7615.85,839.0
2019-06-18,Martedi,7598.78,804.0
2019-06-19,Mercoledi,8009.6,847.0
2019-06-20,Giovedi,9090.08,972.0
2019-06-21,Venerdi,10690.14,1175.0
2019-06-22,Sabato,13392.95,1289.0
2019-06-23,Domenica,9518.75,915.0
2019-06-24,Lunedi,7167.07,749.0
2019-06-25,Martedi,6561.9,717.0
2019-06-26,Mercoledi,7012.94,776.0
2019-06-27,Giovedi,7875.66,865.0
2019-06-28,Venerdi,10889.02,1114.0
2019-06-29,Sabato,11041.64,1105.0
2019-06-30,Domenica,10839.45,1127.0
2019-07-01,Lunedi,7948.72,897.0
2019-07-02,Martedi,7533.37,887.0
2019-07-03,Mercoledi,8496.58,942.0
2019-07-04,Giovedi,8467.13,875.0
2019-07-05,Venerdi,9966.52,1091.0
2019-07-06,Sabato,11860.36,1215.0
2019-07-07,Domenica,8911.49,918.0
2019-07-08,Lunedi,7725.49,882.0
2019-07-09,Martedi,7893.46,867.0
2019-07-10,Mercoledi,9108.19,1047.0
2019-07-11,Giovedi,9030.07,935.0
2019-07-12,Venerdi,10101.87,1136.0
2019-07-13,Sabato,12047.07,1243.0
2019-07-14,Domenica,10470.6,999.0
2019-07-15,Lunedi,8671.24,885.0
2019-07-16,Martedi,7861.54,840.0
2019-07-17,Mercoledi,7827.76,881.0
2019-07-18,Giovedi,8407.41,906.0
2019-07-19,Venerdi,10454.22,1111.0
2019-07-20,Sabato,11364.96,1149.0
2019-07-21,Domenica,10050.67,992.0
2019-07-22,Lunedi,7680.93,835.0
2019-07-23,Martedi,7174.64,760.0
2019-07-24,Mercoledi,8223.38,873.0
2019-07-25,Giovedi,7266.95,826.0
2019-07-26,Venerdi,10472.09,1148.0
2019-07-27,Sabato,12319.47,1142.0
2019-07-28,Domenica,10636.68,1019.0
2019-07-29,Lunedi,7080.53,793.0
2019-07-30,Martedi,8094.23,858.0
2019-07-31,Mercoledi,8466.85,874.0
2019-08-01,Giovedi,8670.17,868.0
2019-08-02,Venerdi,11181.35,1146.0
2019-08-03,Sabato,11164.48,1078.0
2019-08-04,Domenica,8614.86,825.0
2019-08-05,Lunedi,7372.22,771.0
2019-08-06,Martedi,7028.03,735.0
2019-08-07,Mercoledi,7686.13,770.0
2019-08-08,Giovedi,7713.49,808.0
2019-08-09,Venerdi,10193.73,1050.0
2019-08-10,Sabato,9406.19,966.0
2019-08-11,Domenica,8026.42,800.0
2019-08-12,Lunedi,8326.05,791.0
2019-08-13,Martedi,7514.29,765.0
2019-08-14,Mercoledi,8541.67,817.0
2019-08-15,Giovedi,7031.82,666.0
2019-08-16,Venerdi,9226.6,959.0
2019-08-17,Sabato,9513.79,967.0
2019-08-18,Domenica,8259.66,773.0
2019-08-19,Lunedi,7694.74,781.0
2019-08-20,Martedi,7631.88,801.0
2019-08-21,Mercoledi,8206.73,869.0
2019-08-22,Giovedi,8708.56,843.0
2019-08-23,Venerdi,8993.03,960.0
2019-08-24,Sabato,12417.32,1256.0
2019-08-25,Domenica,9355.84,890.0
2019-08-26,Lunedi,7730.46,813.0
2019-08-27,Martedi,8217.53,863.0
2019-08-28,Mercoledi,8692.84,891.0
2019-08-29,Giovedi,8371.85,830.0
2019-08-30,Venerdi,10763.19,1141.0
2019-08-31,Sabato,13119.66,1234.0
2019-09-01,Domenica,10782.28,985.0
2019-09-02,Lunedi,8927.61,924.0
2019-09-03,Martedi,8959.28,848.0
2019-09-04,Mercoledi,8985.99,874.0
2019-09-05,Giovedi,9315.84,926.0
2019-09-06,Venerdi,12561.67,1239.0
2019-09-07,Sabato,13418.71,1304.0
2019-09-08,Domenica,11193.65,968.0
2019-09-09,Lunedi,8503.87,903.0
2019-09-10,Martedi,9807.68,932.0
2019-09-11,Mercoledi,9635.82,958.0
2019-09-12,Giovedi,10548.73,950.0
2019-09-13,Venerdi,12116.65,1205.0
2019-09-14,Sabato,14094.11,1329.0
2019-09-15,Domenica,12902.45,1122.0
2019-09-16,Lunedi,9622.78,926.0
2019-09-17,Martedi,7841.44,810.0
2019-09-18,Mercoledi,7870.17,786.0
2019-09-19,Giovedi,9828.54,999.0
2019-09-20,Venerdi,12435.58,1216.0
2019-09-21,Sabato,14949.38,1377.0
2019-09-22,Domenica,12034.41,1005.0
2019-09-23,Lunedi,7704.65,835.0
2019-09-24,Martedi,7455.86,799.0
2019-09-25,Mercoledi,8470.87,865.0
2019-09-26,Giovedi,9298.41,932.0
2019-09-27,Venerdi,12262.12,1280.0
2019-09-28,Sabato,14966.89,1438.0
2019-09-29,Domenica,11375.89,1012.0
2019-09-30,Lunedi,7384.99,777.0
2019-10-01,Martedi,7338.25,771.0
2019-10-02,Mercoledi,8174.64,812.0
2019-10-03,Giovedi,7901.51,792.0
2019-10-04,Venerdi,12291.15,1240.0
2019-10-05,Sabato,13768.3,1319.0
2019-10-06,Domenica,10497.76,966.0
2019-10-07,Lunedi,6621.35,742.0
2019-10-08,Martedi,7520.4,775.0
2019-10-09,Mercoledi,7543.71,749.0
2019-10-10,Giovedi,8207.61,836.0
2019-10-11,Venerdi,11712.85,1199.0
2019-10-12,Sabato,14510.01,1406.0
2019-10-13,Domenica,12399.48,1105.0
2019-10-14,Lunedi,7549.04,784.0
2019-10-15,Martedi,7460.06,788.0
2019-10-16,Mercoledi,8917.22,905.0
2019-10-17,Giovedi,8912.42,878.0
2019-10-18,Venerdi,12283.89,1245.0
2019-10-19,Sabato,15557.02,1431.0
2019-10-20,Domenica,11670.28,1088.0
2019-10-21,Lunedi,7479.36,816.0
2019-10-22,Martedi,7239.99,720.0
2019-10-23,Mercoledi,8298.28,818.0
2019-10-24,Giovedi,8385.77,828.0
2019-10-25,Venerdi,13433.3,1364.0
2019-10-26,Sabato,17094.0,1489.0
2019-10-27,Domenica,12072.78,1056.0
2019-10-28,Lunedi,7851.62,768.0
2019-10-29,Martedi,7615.28,768.0
2019-10-30,Mercoledi,8495.47,859.0
2019-10-31,Giovedi,14959.57,1421.0
2019-11-01,Venerdi,14670.89,1387.0
2019-11-02,Sabato,14687.02,1397.0
2019-11-03,Domenica,11320.62,983.0
2019-11-04,Lunedi,6627.08,696.0
2019-11-05,Martedi,7589.33,813.0
2019-11-06,Mercoledi,7845.96,814.0
2019-11-07,Giovedi,9193.71,908.0
2019-11-08,Venerdi,10731.09,1095.0
2019-11-09,Sabato,10359.85,1043.0
2019-11-10,Domenica,9678.08,874.0
2019-11-11,Lunedi,6420.48,657.0
2019-11-12,Martedi,5976.27,683.0
2019-11-13,Mercoledi,7652.99,766.0
2019-11-14,Giovedi,7157.04,732.0
2019-11-15,Venerdi,9953.36,1034.0
2019-11-16,Sabato,13602.61,1229.0
2019-11-17,Domenica,10403.33,934.0
2019-11-18,Lunedi,5894.89,594.0
2019-11-19,Martedi,5816.5,610.0
2019-11-20,Mercoledi,6491.21,687.0
2019-11-21,Giovedi,5618.48,613.0
2019-11-22,Venerdi,9606.69,968.0
2019-11-23,Sabato,12202.62,1213.0
2019-11-24,Domenica,9245.8,830.0
2019-11-25,Lunedi,5909.1,652.0
2019-11-26,Martedi,6403.18,655.0
2019-11-27,Mercoledi,7266.56,744.0
2019-11-28,Giovedi,7176.6,751.0
2019-11-29,Venerdi,9997.15,1003.0
2019-11-30,Sabato,12256.9,1172.0
2019-12-01,Domenica,9373.79,825.0
2019-12-02,Lunedi,5772.36,600.0
2019-12-03,Martedi,5999.57,614.0
2019-12-04,Mercoledi,7104.15,747.0
2019-12-05,Giovedi,6554.76,690.0
2019-12-06,Venerdi,10228.49,999.0
2019-12-07,Sabato,11496.71,1113.0
2019-12-08,Domenica,8966.84,798.0
2019-12-09,Lunedi,6853.99,670.0
2019-12-10,Martedi,8269.06,887.0
2019-12-11,Mercoledi,7624.52,760.0
2019-12-12,Giovedi,7527.69,795.0
2019-12-13,Venerdi,10435.21,1103.0
2019-12-14,Sabato,12196.57,1166.0
2019-12-15,Domenica,10303.45,900.0
2019-12-16,Lunedi,6045.44,674.0
2019-12-17,Martedi,7907.76,857.0
2019-12-18,Mercoledi,6887.62,720.0
2019-12-19,Giovedi,8760.47,852.0
2019-12-20,Venerdi,11205.6,1111.0
2019-12-21,Sabato,12878.82,1182.0
2019-12-22,Domenica,10366.48,908.0
2019-12-23,Lunedi,9084.04,852.0
2019-12-24,Martedi,3843.77,323.0
2019-12-25,Mercoledi,4695.23,491.0
2019-12-26,Giovedi,10132.2,930.0
2019-12-27,Venerdi,9513.7,1002.0
2019-12-28,Sabato,9883.26,1013.0
2019-12-29,Domenica,9436.72,849.0
2019-12-30,Lunedi,8531.67,816.0
2019-12-31,Martedi,3128.11,297.0
2020-01-01,Mercoledi,12238.06,1065.0
2020-01-02,Giovedi,9072.21,875.0
2020-01-03,Venerdi,9746.61,957.0
2020-01-04,Sabato,11875.81,1101.0
2020-01-05,Domenica,9380.19,886.0
2020-01-06,Lunedi,8605.99,776.0
2020-01-07,Martedi,5674.36,565.0
2020-01-08,Mercoledi,5949.69,622.0
2020-01-09,Giovedi,5846.01,627.0
2020-01-10,Venerdi,9535.45,1039.0
2020-01-11,Sabato,13264.49,1240.0
2020-01-12,Domenica,9244.08,822.0
2020-01-13,Lunedi,5840.91,632.0
2020-01-14,Martedi,6910.4,673.0
2020-01-15,Mercoledi,6739.09,671.0
2020-01-16,Giovedi,7814.98,768.0
2020-01-17,Venerdi,11232.74,1104.0
2020-01-18,Sabato,12037.48,1140.0
2020-01-19,Domenica,9379.64,814.0
2020-01-20,Lunedi,6681.4,674.0
2020-01-21,Martedi,6499.73,676.0
2020-01-22,Mercoledi,7296.67,739.0
2020-01-23,Giovedi,8266.57,815.0
2020-01-24,Venerdi,10131.28,987.0
2020-01-25,Sabato,12038.44,1182.0
2020-01-26,Domenica,10517.98,885.0
2020-01-27,Lunedi,6953.6,680.0
2020-01-28,Martedi,6248.06,653.0
2020-01-29,Mercoledi,6813.45,673.0
2020-01-30,Giovedi,6901.52,702.0
2020-01-31,Venerdi,9876.51,1069.0
2020-02-01,Sabato,11058.06,1113.0
2020-02-02,Domenica,8986.58,819.0
2020-02-03,Lunedi,6370.67,632.0
2020-02-04,Martedi,5884.83,615.0
2020-02-05,Mercoledi,6900.2,732.0
2020-02-06,Giovedi,6651.38,715.0
2020-02-07,Venerdi,11486.43,1116.0
2020-02-08,Sabato,11329.72,1115.0
2020-02-09,Domenica,10992.09,900.0
2020-02-10,Lunedi,5856.18,627.0
2020-02-11,Martedi,6733.28,689.0
2020-02-12,Mercoledi,7454.58,735.0
2020-02-13,Giovedi,7192.3,756.0
2020-02-14,Venerdi,11346.05,1096.0
2020-02-15,Sabato,12444.73,1196.0
2020-02-16,Domenica,9934.32,873.0
2020-02-17,Lunedi,6737.3,702.0
2020-02-18,Martedi,6137.98,643.0
2020-02-19,Mercoledi,7091.73,764.0
2020-02-20,Giovedi,7935.56,798.0
2020-02-21,Venerdi,9419.02,934.0
2020-02-22,Sabato,8152.13,768.0
2020-02-23,Domenica,5655.87,517.0
2020-02-24,Lunedi,4705.46,477.0
2020-02-25,Martedi,4682.12,455.0
2020-02-26,Mercoledi,5264.04,527.0
2020-02-27,Giovedi,6454.94,625.0
2020-02-28,Venerdi,8052.84,798.0
2020-02-29,Sabato,9892.68,896.0
2020-03-01,Domenica,8372.23,772.0
2020-03-02,Lunedi,5676.75,527.0
2020-03-03,Martedi,6287.35,591.0
2020-03-04,Mercoledi,6217.61,649.0
2020-03-05,Giovedi,6119.0,651.0
2020-03-06,Venerdi,8465.56,812.0
2020-03-07,Sabato,9233.46,873.0
2020-03-08,Domenica,2075.28,205.0
2020-03-09,Lunedi,1998.28,206.0
2020-03-10,Martedi,1477.4,152.0
2020-03-11,Mercoledi,1346.59,132.0
2020-03-12,Giovedi,0.0,0.0
2020-03-13,Venerdi,0.0,0.0
2020-03-14,Sabato,0.0,0.0
2020-03-15,Domenica,0.0,0.0
2020-03-16,Lunedi,0.0,0.0
2020-03-17,Martedi,0.0,0.0
2020-03-18,Mercoledi,0.0,0.0
2020-03-19,Giovedi,0.0,0.0
2020-03-20,Venerdi,0.0,0.0
2020-03-21,Sabato,0.0,0.0
2020-03-22,Domenica,0.0,0.0
2020-03-23,Lunedi,0.0,0.0
2020-03-24,Martedi,0.0,0.0
2020-03-25,Mercoledi,0.0,0.0
2020-03-26,Giovedi,0.0,0.0
2020-03-27,Venerdi,0.0,0.0
2020-03-28,Sabato,0.0,0.0
2020-03-29,Domenica,0.0,0.0
2020-03-30,Lunedi,0.0,0.0
2020-03-31,Martedi,0.0,0.0
2020-04-01,Mercoledi,0.0,0.0
2020-04-02,Giovedi,0.0,0.0
2020-04-03,Venerdi,0.0,0.0
2020-04-04,Sabato,0.0,0.0
2020-04-05,Domenica,0.0,0.0
2020-04-06,Lunedi,0.0,0.0
2020-04-07,Martedi,0.0,0.0
2020-04-08,Mercoledi,0.0,0.0
2020-04-09,Giovedi,0.0,0.0
2020-04-10,Venerdi,0.0,0.0
2020-04-11,Sabato,0.0,0.0
2020-04-12,Domenica,0.0,0.0
2020-04-13,Lunedi,0.0,0.0
2020-04-14,Martedi,0.0,0.0
2020-04-15,Mercoledi,0.0,0.0
2020-04-16,Giovedi,0.0,0.0
2020-04-17,Venerdi,0.0,0.0
2020-04-18,Sabato,0.0,0.0
2020-04-19,Domenica,0.0,0.0
2020-04-20,Lunedi,0.0,0.0
2020-04-21,Martedi,0.0,0.0
2020-04-22,Mercoledi,0.0,0.0
2020-04-23,Giovedi,0.0,0.0
2020-04-24,Venerdi,0.0,0.0
2020-04-25,Sabato,0.0,0.0
2020-04-26,Domenica,0.0,0.0
2020-04-27,Lunedi,0.0,0.0
2020-04-28,Martedi,0.0,0.0
2020-04-29,Mercoledi,0.0,0.0
2020-04-30,Giovedi,0.0,0.0
2020-05-01,Venerdi,0.0,0.0
2020-05-02,Sabato,0.0,0.0
2020-05-03,Domenica,0.0,0.0
2020-05-04,Lunedi,4956.82,252.0
2020-05-05,Martedi,6123.28,356.0
2020-05-06,Mercoledi,6961.5,392.0
2020-05-07,Giovedi,6732.09,405.0
2020-05-08,Venerdi,7634.73,476.0
2020-05-09,Sabato,8393.32,473.0
2020-05-10,Domenica,7034.47,423.0
2020-05-11,Lunedi,6351.95,430.0
2020-05-12,Martedi,5826.9,396.0
2020-05-13,Mercoledi,6049.51,415.0
2020-05-14,Giovedi,5703.56,397.0
2020-05-15,Venerdi,7834.27,488.0
2020-05-16,Sabato,7063.06,455.0
2020-05-17,Domenica,7210.7,459.0
2020-05-18,Lunedi,6085.17,460.0
2020-05-19,Martedi,7020.6,523.0
2020-05-20,Mercoledi,7294.47,523.0
2020-05-21,Giovedi,6858.93,527.0
2020-05-22,Venerdi,8471.01,625.0
2020-05-23,Sabato,9555.97,666.0
2020-05-24,Domenica,7864.27,567.0
2020-05-25,Lunedi,6292.37,527.0
2020-05-26,Martedi,6948.98,520.0
2020-05-27,Mercoledi,6913.14,552.0
2020-05-28,Giovedi,7260.27,598.0
2020-05-29,Venerdi,9053.2,682.0
2020-05-30,Sabato,9629.08,724.0
2020-05-31,Domenica,7901.32,635.0
2020-06-01,Lunedi,7191.87,588.0
2020-06-02,Martedi,7969.47,625.0
2020-06-03,Mercoledi,6194.43,564.0
2020-06-04,Giovedi,6446.39,577.0
2020-06-05,Venerdi,8130.77,692.0
2020-06-06,Sabato,9596.59,769.0
2020-06-07,Domenica,8306.46,668.0
2020-06-08,Lunedi,5996.28,564.0
2020-06-09,Martedi,7309.09,610.0
2020-06-10,Mercoledi,7408.49,633.0
2020-06-11,Giovedi,7508.11,646.0
2020-06-12,Venerdi,8081.01,649.0
2020-06-13,Sabato,9005.0,749.0
2020-06-14,Domenica,7835.27,667.0
2020-06-15,Lunedi,6363.35,598.0
2020-06-16,Martedi,6523.43,575.0
2020-06-17,Mercoledi,7408.77,631.0
2020-06-18,Giovedi,7532.31,619.0
2020-06-19,Venerdi,8014.07,676.0
2020-06-20,Sabato,8547.52,681.0
2020-06-21,Domenica,7596.03,631.0
2020-06-22,Lunedi,6021.24,580.0
2020-06-23,Martedi,6122.28,561.0
2020-06-24,Mercoledi,6762.44,572.0
2020-06-25,Giovedi,6639.63,608.0
