Data anno corrente,Giorno settimana,Vendite R4,Scontrini R4
2018-10-06,Sabato,4086.48,896.0
2018-10-07,Domenica,3217.86,629.0
2018-10-08,Lunedi,3269.22,776.0
2018-10-09,Martedi,3174.18,775.0
2018-10-10,Mercoledi,3145.36,736.0
2018-10-11,Giovedi,3429.72,783.0
2018-10-12,Venerdi,4711.34,953.0
2018-10-13,Sabato,4287.04,920.0
2018-10-14,Domenica,3328.94,650.0
2018-10-15,Lunedi,3626.73,837.0
2018-10-16,Martedi,3210.72,743.0
2018-10-17,Mercoledi,3434.29,800.0
2018-10-18,Giovedi,3283.02,758.0
2018-10-19,Venerdi,3845.86,814.0
2018-10-20,Sabato,4516.62,889.0
2018-10-21,Domenica,3612.65,671.0
2018-10-22,Lunedi,3131.22,750.0
2018-10-23,Martedi,3005.2,737.0
2018-10-24,Mercoledi,3486.45,782.0
2018-10-25,Giovedi,3055.04,693.0
2018-10-26,Venerdi,3514.29,765.0
2018-10-27,Sabato,3509.42,752.0
2018-10-28,Domenica,2966.44,596.0
2018-10-29,Lunedi,2783.65,704.0
2018-10-30,Martedi,3217.95,757.0
2018-10-31,Mercoledi,4390.58,894.0
2018-11-01,Giovedi,3162.62,623.0
2018-11-02,Venerdi,3509.92,690.0
2018-11-03,Sabato,3418.92,787.0
2018-11-04,Domenica,3756.85,711.0
2018-11-05,Lunedi,3310.43,801.0
2018-11-06,Martedi,2749.75,691.0
2018-11-07,Mercoledi,3144.55,748.0
2018-11-08,Giovedi,3184.16,750.0
2018-11-09,Venerdi,3894.77,835.0
2018-11-10,Sabato,4355.28,894.0
2018-11-11,Domenica,3327.84,630.0
2018-11-12,Lunedi,3180.23,722.0
2018-11-13,Martedi,3049.25,730.0
2018-11-14,Mercoledi,3208.15,742.0
2018-11-15,Giovedi,3364.4,762.0
2018-11-16,Venerdi,4700.06,957.0
2018-11-17,Sabato,4462.44,920.0
2018-11-18,Domenica,3865.39,663.0
2018-11-19,Lunedi,3146.55,868.0
2018-11-20,Martedi,3382.93,838.0
2018-11-21,Mercoledi,3741.16,904.0
2018-11-22,Giovedi,4234.96,903.0
2018-11-23,Venerdi,4473.83,983.0
2018-11-24,Sabato,4820.43,1058.0
2018-11-25,Domenica,3683.7,760.0
2018-11-26,Lunedi,3088.89,766.0
2018-11-27,Martedi,3098.63,749.0
2018-11-28,Mercoledi,3319.85,736.0
2018-11-29,Giovedi,3462.85,784.0
2018-11-30,Venerdi,3717.47,838.0
2018-12-01,Sabato,4844.5,1024.0
2018-12-02,Domenica,3380.45,676.0
2018-12-03,Lunedi,3648.86,811.0
2018-12-04,Martedi,3153.29,791.0
2018-12-05,Mercoledi,3695.82,765.0
2018-12-06,Giovedi,3217.7,805.0
2018-12-07,Venerdi,4609.79,985.0
2018-12-08,Sabato,4221.52,820.0
2018-12-09,Domenica,3606.39,615.0
2018-12-10,Lunedi,3656.76,845.0
2018-12-11,Martedi,3465.42,780.0
2018-12-12,Mercoledi,3889.22,899.0
2018-12-13,Giovedi,3301.26,786.0
2018-12-14,Venerdi,4420.14,956.0
2018-12-15,Sabato,5114.92,980.0
2018-12-16,Domenica,3480.74,648.0
2018-12-17,Lunedi,5276.66,1019.0
2018-12-18,Martedi,5465.28,1051.0
2018-12-19,Mercoledi,3430.06,761.0
2018-12-20,Giovedi,3876.46,912.0
2018-12-21,Venerdi,5759.82,1060.0
2018-12-22,Sabato,5425.33,1016.0
2018-12-23,Domenica,3747.02,625.0
2018-12-24,Lunedi,3936.66,762.0
2018-12-25,Martedi,,
2018-12-26,Mercoledi,,
2018-12-27,Giovedi,3729.91,719.0
2018-12-28,Venerdi,4055.03,749.0
2018-12-29,Sabato,4528.19,837.0
2018-12-30,Domenica,3702.87,653.0
2018-12-31,Lunedi,2671.77,548.0
2019-01-01,Martedi,,
2019-01-02,Mercoledi,4039.51,758.0
2019-01-03,Giovedi,2733.93,638.0
2019-01-04,Venerdi,3441.45,680.0
2019-01-05,Sabato,4081.42,811.0
2019-01-06,Domenica,3216.18,568.0
2019-01-07,Lunedi,2865.13,679.0
2019-01-08,Martedi,2713.16,651.0
2019-01-09,Mercoledi,3011.0,688.0
2019-01-10,Giovedi,3443.24,743.0
2019-01-11,Venerdi,3595.02,762.0
2019-01-12,Sabato,4327.13,882.0
2019-01-13,Domenica,2842.83,562.0
2019-01-14,Lunedi,3603.27,802.0
2019-01-15,Martedi,3415.15,733.0
2019-01-16,Mercoledi,3088.55,708.0
2019-01-17,Giovedi,3665.76,745.0
2019-01-18,Venerdi,4010.94,822.0
2019-01-19,Sabato,4975.09,958.0
2019-01-20,Domenica,3788.02,635.0
2019-01-21,Lunedi,3765.6,856.0
2019-01-22,Martedi,3110.18,753.0
2019-01-23,Mercoledi,3330.58,729.0
2019-01-24,Giovedi,3801.97,802.0
2019-01-25,Venerdi,4360.47,881.0
2019-01-26,Sabato,4897.66,934.0
2019-01-27,Domenica,3353.92,618.0
2019-01-28,Lunedi,3270.24,754.0
2019-01-29,Martedi,3382.51,723.0
2019-01-30,Mercoledi,3239.31,678.0
2019-01-31,Giovedi,3103.0,711.0
2019-02-01,Venerdi,3437.08,764.0
2019-02-02,Sabato,4470.11,898.0
2019-02-03,Domenica,2635.45,519.0
2019-02-04,Lunedi,3123.56,740.0
2019-02-05,Martedi,3118.42,760.0
2019-02-06,Mercoledi,3318.69,721.0
2019-02-07,Giovedi,2996.55,706.0
2019-02-08,Venerdi,3698.01,810.0
2019-02-09,Sabato,4374.89,851.0
2019-02-10,Domenica,2836.7,547.0
2019-02-11,Lunedi,3517.86,817.0
2019-02-12,Martedi,3477.3,800.0
2019-02-13,Mercoledi,3425.8,808.0
2019-02-14,Giovedi,4292.22,864.0
2019-02-15,Venerdi,4177.25,861.0
2019-02-16,Sabato,4524.24,905.0
2019-02-17,Domenica,3501.57,636.0
2019-02-18,Lunedi,3460.26,782.0
2019-02-19,Martedi,3350.36,756.0
2019-02-20,Mercoledi,3705.01,803.0
2019-02-21,Giovedi,3623.24,744.0
2019-02-22,Venerdi,3893.23,832.0
2019-02-23,Sabato,5166.45,975.0
2019-02-24,Domenica,3623.15,648.0
2019-02-25,Lunedi,3643.21,832.0
2019-02-26,Martedi,3280.71,832.0
2019-02-27,Mercoledi,3919.62,934.0
2019-02-28,Giovedi,3252.95,848.0
2019-03-01,Venerdi,4486.52,1016.0
2019-03-02,Sabato,4820.34,1098.0
2019-03-03,Domenica,3546.1,707.0
2019-03-04,Lunedi,3353.93,828.0
2019-03-05,Martedi,3334.62,745.0
2019-03-06,Mercoledi,3176.32,740.0
2019-03-07,Giovedi,3028.33,716.0
2019-03-08,Venerdi,3604.32,777.0
2019-03-09,Sabato,3620.34,827.0
2019-03-10,Domenica,3324.72,669.0
2019-03-11,Lunedi,3847.04,844.0
2019-03-12,Martedi,3297.34,732.0
2019-03-13,Mercoledi,3737.44,781.0
2019-03-14,Giovedi,3256.78,756.0
2019-03-15,Venerdi,4787.33,987.0
2019-03-16,Sabato,4515.85,917.0
2019-03-17,Domenica,3176.45,612.0
2019-03-18,Lunedi,3336.76,764.0
2019-03-19,Martedi,3802.67,802.0
2019-03-20,Mercoledi,3688.97,802.0
2019-03-21,Giovedi,3372.5,785.0
2019-03-22,Venerdi,3976.2,867.0
2019-03-23,Sabato,4593.75,927.0
2019-03-24,Domenica,3628.17,680.0
2019-03-25,Lunedi,3472.19,774.0
2019-03-26,Martedi,3203.38,749.0
2019-03-27,Mercoledi,3624.96,791.0
2019-03-28,Giovedi,4040.76,841.0
2019-03-29,Venerdi,4237.7,861.0
2019-03-30,Sabato,4391.79,909.0
2019-03-31,Domenica,3743.18,720.0
2019-04-01,Lunedi,3487.25,832.0
2019-04-02,Martedi,3384.85,781.0
2019-04-03,Mercoledi,3311.4,742.0
2019-04-04,Giovedi,3280.48,747.0
2019-04-05,Venerdi,4059.39,864.0
2019-04-06,Sabato,4320.4,959.0
2019-04-07,Domenica,3757.96,664.0
2019-04-08,Lunedi,3260.67,789.0
2019-04-09,Martedi,3369.35,812.0
2019-04-10,Mercoledi,3450.59,785.0
2019-04-11,Giovedi,3600.22,803.0
2019-04-12,Venerdi,3985.79,894.0
2019-04-13,Sabato,4511.07,962.0
2019-04-14,Domenica,3480.2,618.0
2019-04-15,Lunedi,3760.83,851.0
2019-04-16,Martedi,3492.53,803.0
2019-04-17,Mercoledi,4828.16,1024.0
2019-04-18,Giovedi,4188.75,944.0
2019-04-19,Venerdi,3907.32,842.0
2019-04-20,Sabato,4965.21,1001.0
2019-04-21,Domenica,,
2019-04-22,Lunedi,,
2019-04-23,Martedi,3593.62,726.0
2019-04-24,Mercoledi,3433.56,727.0
2019-04-25,Giovedi,3124.37,621.0
2019-04-26,Venerdi,3419.52,780.0
2019-04-27,Sabato,4318.51,852.0
2019-04-28,Domenica,3382.74,661.0
2019-04-29,Lunedi,3123.79,725.0
2019-04-30,Martedi,3860.33,832.0
2019-05-01,Mercoledi,3289.64,700.0
2019-05-02,Giovedi,3191.45,733.0
2019-05-03,Venerdi,3627.96,824.0
2019-05-04,Sabato,3980.44,911.0
2019-05-05,Domenica,3361.2,614.0
2019-05-06,Lunedi,2981.1,690.0
2019-05-07,Martedi,2800.23,673.0
2019-05-08,Mercoledi,2990.18,643.0
2019-05-09,Giovedi,3252.22,717.0
2019-05-10,Venerdi,3555.95,746.0
2019-05-11,Sabato,4936.59,926.0
2019-05-12,Domenica,4498.31,778.0
2019-05-13,Lunedi,3266.39,708.0
2019-05-14,Martedi,2971.1,663.0
2019-05-15,Mercoledi,3447.96,701.0
2019-05-16,Giovedi,3678.39,848.0
2019-05-17,Venerdi,3552.29,753.0
2019-05-18,Sabato,4532.78,842.0
2019-05-19,Domenica,3529.72,608.0
2019-05-20,Lunedi,3484.07,719.0
2019-05-21,Martedi,3379.48,776.0
2019-05-22,Mercoledi,3053.95,630.0
2019-05-23,Giovedi,3482.12,799.0
2019-05-24,Venerdi,3654.87,779.0
2019-05-25,Sabato,4160.56,846.0
2019-05-26,Domenica,3426.87,612.0
2019-05-27,Lunedi,3452.86,767.0
2019-05-28,Martedi,3167.05,693.0
2019-05-29,Mercoledi,3024.43,743.0
2019-05-30,Giovedi,3394.17,814.0
2019-05-31,Venerdi,3920.0,868.0
2019-06-01,Sabato,4164.26,993.0
2019-06-02,Domenica,3327.43,669.0
2019-06-03,Lunedi,3459.41,817.0
2019-06-04,Martedi,3533.48,845.0
2019-06-05,Mercoledi,3446.04,764.0
2019-06-06,Giovedi,3204.78,780.0
2019-06-07,Venerdi,5608.24,1053.0
2019-06-08,Sabato,3849.77,809.0
2019-06-09,Domenica,3496.91,676.0
2019-06-10,Lunedi,3212.73,704.0
2019-06-11,Martedi,3473.36,777.0
2019-06-12,Mercoledi,3642.28,790.0
2019-06-13,Giovedi,3249.39,733.0
2019-06-14,Venerdi,3426.68,706.0
2019-06-15,Sabato,4071.25,810.0
2019-06-16,Domenica,3504.81,715.0
2019-06-17,Lunedi,3864.69,791.0
2019-06-18,Martedi,3263.11,765.0
2019-06-19,Mercoledi,3732.78,797.0
2019-06-20,Giovedi,3809.5,817.0
2019-06-21,Venerdi,3873.84,818.0
2019-06-22,Sabato,4188.95,788.0
2019-06-23,Domenica,3556.03,692.0
2019-06-24,Lunedi,3426.07,780.0
2019-06-25,Martedi,3074.82,749.0
2019-06-26,Mercoledi,3210.23,754.0
2019-06-27,Giovedi,3872.44,834.0
2019-06-28,Venerdi,3723.13,817.0
2019-06-29,Sabato,4017.71,861.0
2019-06-30,Domenica,4009.67,778.0
2019-07-01,Lunedi,3519.59,780.0
2019-07-02,Martedi,2852.69,639.0
2019-07-03,Mercoledi,3268.4,709.0
2019-07-04,Giovedi,3316.3,680.0
2019-07-05,Venerdi,4053.68,847.0
2019-07-06,Sabato,4253.04,928.0
2019-07-07,Domenica,3652.96,690.0
2019-07-08,Lunedi,3436.22,756.0
2019-07-09,Martedi,3008.7,658.0
2019-07-10,Mercoledi,3488.83,806.0
2019-07-11,Giovedi,3555.16,738.0
2019-07-12,Venerdi,3493.43,752.0
2019-07-13,Sabato,4254.78,888.0
2019-07-14,Domenica,3747.49,650.0
2019-07-15,Lunedi,3543.59,725.0
2019-07-16,Martedi,3470.52,749.0
2019-07-17,Mercoledi,3091.37,732.0
2019-07-18,Giovedi,3792.5,771.0
2019-07-19,Venerdi,4003.58,782.0
2019-07-20,Sabato,4442.54,928.0
2019-07-21,Domenica,3395.06,735.0
2019-07-22,Lunedi,3512.79,745.0
2019-07-23,Martedi,3186.5,732.0
2019-07-24,Mercoledi,3222.7,696.0
2019-07-25,Giovedi,3336.7,740.0
2019-07-26,Venerdi,3471.25,831.0
2019-07-27,Sabato,4119.02,814.0
2019-07-28,Domenica,3465.91,640.0
2019-07-29,Lunedi,3337.85,750.0
2019-07-30,Martedi,3380.29,726.0
2019-07-31,Mercoledi,3008.36,659.0
2019-08-01,Giovedi,3282.56,729.0
2019-08-02,Venerdi,3462.13,682.0
2019-08-03,Sabato,3934.71,823.0
2019-08-04,Domenica,3494.68,684.0
2019-08-05,Lunedi,3009.98,649.0
2019-08-06,Martedi,3037.83,636.0
2019-08-07,Mercoledi,3299.63,698.0
2019-08-08,Giovedi,2999.8,606.0
2019-08-09,Venerdi,3511.94,743.0
2019-08-10,Sabato,4182.14,819.0
2019-08-11,Domenica,3436.82,655.0
2019-08-12,Lunedi,3457.49,693.0
2019-08-13,Martedi,3177.54,689.0
2019-08-14,Mercoledi,3561.0,738.0
2019-08-15,Giovedi,,
2019-08-16,Venerdi,3977.61,792.0
2019-08-17,Sabato,4334.03,824.0
2019-08-18,Domenica,3182.56,618.0
2019-08-19,Lunedi,3422.24,766.0
2019-08-20,Martedi,3318.71,706.0
2019-08-21,Mercoledi,3271.5,718.0
2019-08-22,Giovedi,3156.07,681.0
2019-08-23,Venerdi,3335.81,669.0
2019-08-24,Sabato,3729.3,797.0
2019-08-25,Domenica,4035.06,746.0
2019-08-26,Lunedi,3291.16,716.0
2019-08-27,Martedi,3099.58,641.0
2019-08-28,Mercoledi,3782.7,718.0
2019-08-29,Giovedi,3569.99,708.0
2019-08-30,Venerdi,3624.05,750.0
2019-08-31,Sabato,4066.99,841.0
2019-09-01,Domenica,3712.8,671.0
2019-09-02,Lunedi,4265.11,822.0
2019-09-03,Martedi,4169.26,808.0
2019-09-04,Mercoledi,3648.92,771.0
2019-09-05,Giovedi,4053.94,847.0
2019-09-06,Venerdi,3665.64,712.0
2019-09-07,Sabato,4342.6,911.0
2019-09-08,Domenica,3554.67,631.0
2019-09-09,Lunedi,3591.64,733.0
2019-09-10,Martedi,3892.96,738.0
2019-09-11,Mercoledi,4153.41,832.0
2019-09-12,Giovedi,4345.42,820.0
2019-09-13,Venerdi,4853.15,899.0
2019-09-14,Sabato,5224.24,959.0
2019-09-15,Domenica,4062.14,740.0
2019-09-16,Lunedi,5205.43,979.0
2019-09-17,Martedi,4445.01,900.0
2019-09-18,Mercoledi,3874.37,840.0
2019-09-19,Giovedi,4293.4,875.0
2019-09-20,Venerdi,4750.7,948.0
2019-09-21,Sabato,5371.21,950.0
2019-09-22,Domenica,3800.23,655.0
2019-09-23,Lunedi,3783.89,798.0
2019-09-24,Martedi,3921.68,836.0
2019-09-25,Mercoledi,3813.48,794.0
2019-09-26,Giovedi,3559.56,764.0
2019-09-27,Venerdi,6721.53,1175.0
2019-09-28,Sabato,4676.27,927.0
2019-09-29,Domenica,3840.17,745.0
2019-09-30,Lunedi,3776.67,781.0
2019-10-01,Martedi,3951.13,818.0
2019-10-02,Mercoledi,3705.89,821.0
2019-10-03,Giovedi,3654.56,769.0
2019-10-04,Venerdi,4820.69,913.0
2019-10-05,Sabato,4922.76,956.0
2019-10-06,Domenica,3791.27,644.0
2019-10-07,Lunedi,3220.4,724.0
2019-10-08,Martedi,3169.3,724.0
2019-10-09,Mercoledi,3309.21,725.0
2019-10-10,Giovedi,3713.72,761.0
2019-10-11,Venerdi,4682.61,868.0
2019-10-12,Sabato,5204.96,926.0
2019-10-13,Domenica,3949.47,660.0
2019-10-14,Lunedi,3610.84,791.0
2019-10-15,Martedi,4036.85,772.0
2019-10-16,Mercoledi,3355.55,757.0
2019-10-17,Giovedi,3872.36,772.0
2019-10-18,Venerdi,4419.81,839.0
2019-10-19,Sabato,5771.92,947.0
2019-10-20,Domenica,4209.48,722.0
2019-10-21,Lunedi,3495.72,764.0
2019-10-22,Martedi,3979.19,817.0
2019-10-23,Mercoledi,3451.43,700.0
2019-10-24,Giovedi,3377.7,689.0
2019-10-25,Venerdi,4394.67,796.0
2019-10-26,Sabato,5070.3,871.0
2019-10-27,Domenica,4204.56,677.0
2019-10-28,Lunedi,4202.24,825.0
2019-10-29,Martedi,3601.63,731.0
2019-10-30,Mercoledi,4171.14,865.0
2019-10-31,Giovedi,4792.74,906.0
2019-11-01,Venerdi,4404.6,724.0
2019-11-02,Sabato,4132.18,807.0
2019-11-03,Domenica,3651.08,581.0
2019-11-04,Lunedi,3620.89,755.0
2019-11-05,Martedi,3049.84,661.0
2019-11-06,Mercoledi,3700.93,744.0
2019-11-07,Giovedi,3392.83,755.0
2019-11-08,Venerdi,3867.85,768.0
2019-11-09,Sabato,4450.44,879.0
2019-11-10,Domenica,3271.28,605.0
2019-11-11,Lunedi,3531.93,741.0
2019-11-12,Martedi,3177.0,706.0
2019-11-13,Mercoledi,3828.91,821.0
2019-11-14,Giovedi,3540.65,757.0
2019-11-15,Venerdi,4246.84,815.0
2019-11-16,Sabato,4823.94,862.0
2019-11-17,Domenica,3509.55,619.0
2019-11-18,Lunedi,3464.59,796.0
2019-11-19,Martedi,3308.52,819.0
2019-11-20,Mercoledi,3566.43,855.0
2019-11-21,Giovedi,3753.23,871.0
2019-11-22,Venerdi,4095.53,867.0
2019-11-23,Sabato,4454.97,912.0
2019-11-24,Domenica,3591.25,712.0
2019-11-25,Lunedi,3869.36,800.0
2019-11-26,Martedi,3675.96,754.0
2019-11-27,Mercoledi,3048.36,657.0
2019-11-28,Giovedi,3760.83,770.0
2019-11-29,Venerdi,4575.0,872.0
2019-11-30,Sabato,5052.68,931.0
2019-12-01,Domenica,3847.51,610.0
2019-12-02,Lunedi,3469.46,719.0
2019-12-03,Martedi,3432.91,707.0
2019-12-04,Mercoledi,3567.6,746.0
2019-12-05,Giovedi,3234.23,700.0
2019-12-06,Venerdi,4432.5,859.0
2019-12-07,Sabato,5053.33,910.0
2019-12-08,Domenica,3865.62,649.0
2019-12-09,Lunedi,3514.99,717.0
2019-12-10,Martedi,3894.89,811.0
2019-12-11,Mercoledi,3727.74,693.0
2019-12-12,Giovedi,3927.16,811.0
2019-12-13,Venerdi,4485.46,840.0
2019-12-14,Sabato,5225.63,894.0
2019-12-15,Domenica,4179.15,628.0
2019-12-16,Lunedi,4049.83,806.0
2019-12-17,Martedi,3809.95,791.0
2019-12-18,Mercoledi,4246.05,752.0
2019-12-19,Giovedi,4231.84,854.0
2019-12-20,Venerdi,6225.43,1059.0
2019-12-21,Sabato,5340.75,952.0
2019-12-22,Domenica,3908.24,668.0
2019-12-23,Lunedi,4793.93,805.0
2019-12-24,Martedi,4033.13,764.0
2019-12-25,Mercoledi,,
2019-12-26,Giovedi,,
2019-12-27,Venerdi,3834.64,718.0
2019-12-28,Sabato,4275.18,797.0
2019-12-29,Domenica,3238.58,592.0
2019-12-30,Lunedi,4186.96,786.0
2019-12-31,Martedi,2881.49,594.0
2020-01-01,Mercoledi,,
2020-01-02,Giovedi,4472.73,803.0
2020-01-03,Venerdi,3851.34,688.0
2020-01-04,Sabato,4230.98,813.0
2020-01-05,Domenica,3197.76,596.0
2020-01-06,Lunedi,3505.2,637.0
2020-01-07,Martedi,2926.36,678.0
2020-01-08,Mercoledi,3310.61,659.0
2020-01-09,Giovedi,3517.48,746.0
2020-01-10,Venerdi,4416.35,799.0
2020-01-11,Sabato,4821.01,907.0
2020-01-12,Domenica,3801.08,616.0
2020-01-13,Lunedi,3435.82,709.0
2020-01-14,Martedi,3642.29,715.0
2020-01-15,Mercoledi,3676.71,707.0
2020-01-16,Giovedi,3813.64,724.0
2020-01-17,Venerdi,4421.54,817.0
2020-01-18,Sabato,5184.0,874.0
2020-01-19,Domenica,3523.44,608.0
2020-01-20,Lunedi,4005.27,785.0
2020-01-21,Martedi,3811.28,789.0
2020-01-22,Mercoledi,3457.83,736.0
2020-01-23,Giovedi,3442.86,727.0
2020-01-24,Venerdi,4683.31,832.0
2020-01-25,Sabato,5267.06,920.0
2020-01-26,Domenica,3728.37,670.0
2020-01-27,Lunedi,3827.08,728.0
2020-01-28,Martedi,3580.15,726.0
2020-01-29,Mercoledi,3689.87,729.0
2020-01-30,Giovedi,3708.44,790.0
2020-01-31,Venerdi,4545.67,849.0
2020-02-01,Sabato,4870.99,923.0
2020-02-02,Domenica,3253.27,592.0
2020-02-03,Lunedi,3302.83,738.0
2020-02-04,Martedi,3459.44,737.0
2020-02-05,Mercoledi,3288.21,712.0
2020-02-06,Giovedi,3220.81,732.0
2020-02-07,Venerdi,4305.88,788.0
2020-02-08,Sabato,4861.42,892.0
2020-02-09,Domenica,3453.5,578.0
2020-02-10,Lunedi,3960.41,819.0
2020-02-11,Martedi,3380.8,780.0
2020-02-12,Mercoledi,3677.92,753.0
2020-02-13,Giovedi,3849.54,809.0
2020-02-14,Venerdi,5262.26,960.0
2020-02-15,Sabato,4809.48,892.0
2020-02-16,Domenica,3836.77,685.0
2020-02-17,Lunedi,3765.83,769.0
2020-02-18,Martedi,3868.31,781.0
2020-02-19,Mercoledi,3786.22,800.0
2020-02-20,Giovedi,4433.02,847.0
2020-02-21,Venerdi,4375.96,828.0
2020-02-22,Sabato,3627.3,609.0
2020-02-23,Domenica,2347.78,443.0
2020-02-24,Lunedi,1654.65,365.0
2020-02-25,Martedi,1581.79,311.0
2020-02-26,Mercoledi,1923.8,394.0
2020-02-27,Giovedi,1866.42,366.0
2020-02-28,Venerdi,2769.08,462.0
2020-02-29,Sabato,2935.91,534.0
2020-03-01,Domenica,2584.12,447.0
2020-03-02,Lunedi,2277.61,457.0
2020-03-03,Martedi,2244.12,502.0
2020-03-04,Mercoledi,2200.77,489.0
2020-03-05,Giovedi,1957.45,417.0
2020-03-06,Venerdi,2282.78,484.0
2020-03-07,Sabato,2550.35,515.0
2020-03-08,Domenica,1344.54,315.0
2020-03-09,Lunedi,932.17,233.0
2020-03-10,Martedi,1214.51,235.0
2020-03-11,Mercoledi,1202.32,225.0
2020-03-12,Giovedi,0.0,0.0
2020-03-13,Venerdi,0.0,0.0
2020-03-14,Sabato,0.0,0.0
2020-03-15,Domenica,0.0,0.0
2020-03-16,Lunedi,0.0,0.0
2020-03-17,Martedi,0.0,0.0
2020-03-18,Mercoledi,0.0,0.0
2020-03-19,Giovedi,0.0,0.0
2020-03-20,Venerdi,0.0,0.0
2020-03-21,Sabato,0.0,0.0
2020-03-22,Domenica,0.0,0.0
2020-03-23,Lunedi,0.0,0.0
2020-03-24,Martedi,0.0,0.0
2020-03-25,Mercoledi,0.0,0.0
2020-03-26,Giovedi,0.0,0.0
2020-03-27,Venerdi,0.0,0.0
2020-03-28,Sabato,0.0,0.0
2020-03-29,Domenica,0.0,0.0
2020-03-30,Lunedi,0.0,0.0
2020-03-31,Martedi,0.0,0.0
2020-04-01,Mercoledi,0.0,0.0
2020-04-02,Giovedi,0.0,0.0
2020-04-03,Venerdi,0.0,0.0
2020-04-04,Sabato,0.0,0.0
2020-04-05,Domenica,0.0,0.0
2020-04-06,Lunedi,0.0,0.0
2020-04-07,Martedi,0.0,0.0
2020-04-08,Mercoledi,0.0,0.0
2020-04-09,Giovedi,0.0,0.0
2020-04-10,Venerdi,0.0,0.0
2020-04-11,Sabato,0.0,0.0
2020-04-12,Domenica,0.0,0.0
2020-04-13,Lunedi,0.0,0.0
2020-04-14,Martedi,0.0,0.0
2020-04-15,Mercoledi,0.0,0.0
2020-04-16,Giovedi,0.0,0.0
2020-04-17,Venerdi,0.0,0.0
2020-04-18,Sabato,0.0,0.0
2020-04-19,Domenica,0.0,0.0
2020-04-20,Lunedi,0.0,0.0
2020-04-21,Martedi,0.0,0.0
2020-04-22,Mercoledi,0.0,0.0
2020-04-23,Giovedi,0.0,0.0
2020-04-24,Venerdi,0.0,0.0
2020-04-25,Sabato,0.0,0.0
2020-04-26,Domenica,0.0,0.0
2020-04-27,Lunedi,0.0,0.0
2020-04-28,Martedi,0.0,0.0
2020-04-29,Mercoledi,0.0,0.0
2020-04-30,Giovedi,0.0,1.0
2020-05-01,Venerdi,0.0,0.0
2020-05-02,Sabato,0.0,0.0
2020-05-03,Domenica,0.0,0.0
2020-05-04,Lunedi,0.0,0.0
2020-05-05,Martedi,0.0,0.0
2020-05-06,Mercoledi,0.0,0.0
2020-05-07,Giovedi,0.0,0.0
2020-05-08,Venerdi,0.0,0.0
2020-05-09,Sabato,0.0,0.0
2020-05-10,Domenica,0.0,0.0
2020-05-11,Lunedi,0.0,0.0
2020-05-12,Martedi,0.0,0.0
2020-05-13,Mercoledi,0.0,0.0
2020-05-14,Giovedi,0.0,0.0
2020-05-15,Venerdi,0.0,0.0
2020-05-16,Sabato,0.0,0.0
2020-05-17,Domenica,0.0,0.0
2020-05-18,Lunedi,0.0,0.0
2020-05-19,Martedi,0.0,0.0
2020-05-20,Mercoledi,0.0,0.0
2020-05-21,Giovedi,0.0,0.0
2020-05-22,Venerdi,0.0,0.0
2020-05-23,Sabato,0.0,0.0
2020-05-24,Domenica,0.0,0.0
2020-05-25,Lunedi,0.0,0.0
2020-05-26,Martedi,0.0,0.0
2020-05-27,Mercoledi,0.0,0.0
2020-05-28,Giovedi,0.0,0.0
2020-05-29,Venerdi,0.0,0.0
2020-05-30,Sabato,0.0,0.0
2020-05-31,Domenica,0.0,0.0
2020-06-01,Lunedi,0.0,3.0
2020-06-02,Martedi,0.0,0.0
2020-06-03,Mercoledi,1738.27,339.0
2020-06-04,Giovedi,1963.43,310.0
2020-06-05,Venerdi,2471.45,393.0
2020-06-06,Sabato,2884.35,472.0
2020-06-07,Domenica,2360.77,344.0
2020-06-08,Lunedi,2635.23,386.0
2020-06-09,Martedi,2254.89,367.0
2020-06-10,Mercoledi,2300.76,395.0
2020-06-11,Giovedi,2275.9,375.0
2020-06-12,Venerdi,2515.26,406.0
2020-06-13,Sabato,3205.98,533.0
2020-06-14,Domenica,2449.17,368.0
2020-06-15,Lunedi,2126.81,370.0
2020-06-16,Martedi,2466.61,411.0
2020-06-17,Mercoledi,2315.5,372.0
2020-06-18,Giovedi,2231.71,378.0
2020-06-19,Venerdi,2496.65,420.0
2020-06-20,Sabato,3257.55,529.0
2020-06-21,Domenica,2428.76,402.0
2020-06-22,Lunedi,2351.13,399.0
2020-06-23,Martedi,2188.34,397.0
2020-06-24,Mercoledi,2316.9,399.0
2020-06-25,Giovedi,2326.63,426.0
2020-06-26,Venerdi,2653.79,454.0
2020-06-27,Sabato,3204.42,549.0
2020-06-28,Domenica,2291.84,394.0
2020-06-29,Lunedi,2012.95,406.0
2020-06-30,Martedi,2470.17,423.0
2020-07-01,Mercoledi,2332.49,421.0
2020-07-02,Giovedi,2281.26,462.0
2020-07-03,Venerdi,2657.87,439.0
2020-07-04,Sabato,3249.61,527.0
2020-07-05,Domenica,2287.74,411.0
2020-07-06,Lunedi,2454.92,449.0
2020-07-07,Martedi,2361.88,435.0
2020-07-08,Mercoledi,2600.61,447.0
2020-07-09,Giovedi,2198.84,401.0
2020-07-10,Venerdi,3012.34,498.0
2020-07-11,Sabato,3639.7,604.0
2020-07-12,Domenica,2930.37,450.0
2020-07-13,Lunedi,2707.53,535.0
2020-07-14,Martedi,2418.38,471.0
2020-07-15,Mercoledi,2567.91,487.0
