"row ID","Vendite R1","Vendite R2","Vendite R4","Vendite R5","Vendite R6"
"2018-11-22",3508.52,8064.71,4234.96,5942.73,5155.7
"2018-11-23",7524.35,11712.96,4473.83,8271.15,6570.24
"2018-11-24",11177.21,14672.09,4820.43,10787.78,6660.53
"2018-11-25",9374.52,11955.63,3683.7,8287.46,5047.97
"2018-11-26",3393.42,6498.46,3088.89,4344.48,3383.53
"2018-11-27",3183.71,7189.03,3098.63,5280.05,3384.97
"2018-11-28",3373.34,7725.16,3319.85,5920.38,3698.44
"2018-11-29",3530.83,7723.26,3462.85,5389.67,4461.74
"2018-11-30",6109.88,11404.3,3717.47,8482.82,7093.92
"2018-12-01",12529.94,15380.97,4844.5,10629.48,7595.52
"2018-12-02",9514.84,11316.75,3380.45,8209.62,4731.79
"2018-12-03",3899.27,6734.97,3648.86,4628.74,4495.85
"2018-12-04",3560.82,7323.5,3153.29,5141.42,4435.28
"2018-12-05",4103.14,8513.56,3695.82,5820.13,5226.47
"2018-12-06",3902.9,9189.58,3217.7,5596.38,4806.33
"2018-12-07",6677.34,12131.85,4609.79,7660.53,7099.96
"2018-12-08",11847.25,13966.91,4221.52,8679.64,5594.53
"2018-12-09",8899.4,11427.02,3606.39,7645.81,4919.64
"2018-12-10",3890.35,8079.91,3656.76,4121.21,4503.67
"2018-12-11",4457.44,7321.74,3465.42,5580.49,5112.14
"2018-12-12",4874.53,7900.31,3889.22,5609.5,5517.41
"2018-12-13",4259.87,8274.9,3301.26,5053.22,4691.45
"2018-12-14",6461.89,11087.08,4420.14,8573.13,6842.31
"2018-12-15",12826.12,15209.22,5114.92,9225.53,7745.06
"2018-12-16",9954.35,10845.6,3480.74,8210.84,4638.41
"2018-12-17",4377.52,7788.77,5276.66,5101.97,4848.45
"2018-12-18",4803.0,7920.47,5465.28,6009.27,6245.72
"2018-12-19",4539.7,8565.58,3430.06,6036.6,4697.96
"2018-12-20",6010.2,9778.73,3876.46,7356.02,6424.07
"2018-12-21",8736.71,11934.31,5759.82,8919.16,8466.1
"2018-12-22",12007.32,14937.71,5425.33,9407.11,7409.99
"2018-12-23",12037.93,10749.87,3747.02,7624.4,6209.39
"2018-12-24",4571.88,3747.22,3936.66,3047.64,1675.25
"2018-12-25",1983.34,5063.97,2808.35,2780.85,2014.21
"2018-12-26",8159.14,10081.51,2913.35,6282.93,4111.28
"2018-12-27",6821.68,9555.8,3729.91,5684.51,4108.06
"2018-12-28",8487.68,12021.25,4055.03,7709.31,5470.42
"2018-12-29",11384.39,13131.26,4528.19,8746.81,5556.53
"2018-12-30",9859.58,11135.89,3702.87,7127.97,4752.64
"2018-12-31",2832.3,3878.31,2671.77,2751.94,1274.51
"2019-01-01",6750.05,14396.22,2808.35,7889.26,5453.05
"2019-01-02",6737.33,9332.93,4039.51,6070.06,3980.16
"2019-01-03",7012.8,9859.58,2733.93,6108.03,4267.35
"2019-01-04",7449.76,11900.83,3441.45,7658.83,5556.95
"2019-01-05",13160.83,15039.21,4081.42,8898.61,6012.48
"2019-01-06",9310.02,10923.8,3216.18,7689.23,5059.6
"2019-01-07",3035.37,6528.84,2865.13,4483.54,3953.9
"2019-01-08",2932.31,6134.17,2713.16,4302.93,4008.74
"2019-01-09",3684.71,7364.71,3011.0,5562.01,4311.9
"2019-01-10",3440.78,7866.09,3443.24,6018.92,4563.71
"2019-01-11",6640.89,11799.23,3595.02,7687.96,7186.89
"2019-01-12",12052.7,15180.64,4327.13,9927.06,7129.53
"2019-01-13",10256.56,11668.32,2842.83,7826.69,5959.44
"2019-01-14",3160.46,7420.26,3603.27,5081.6,4010.75
"2019-01-15",3638.39,8226.37,3415.15,5212.48,4550.97
"2019-01-16",4021.52,8382.79,3088.55,5414.76,4259.34
"2019-01-17",3778.44,8818.45,3665.76,6062.43,4436.08
"2019-01-18",6082.33,12911.71,4010.94,8154.36,7338.18
"2019-01-19",9609.94,14385.67,4975.09,9748.65,7239.84
"2019-01-20",9531.4,11378.09,3788.02,8169.57,5659.8
"2019-01-21",3159.82,7404.43,3765.6,5307.29,3775.46
"2019-01-22",3267.15,6941.86,3110.18,4664.84,4261.69
"2019-01-23",1891.8,7202.7,3330.58,4968.98,3891.45
"2019-01-24",3946.22,9300.17,3801.97,5927.43,5698.69
"2019-01-25",6541.06,11542.66,4360.47,7509.91,6315.78
"2019-01-26",11377.61,14507.25,4897.66,10425.67,7777.9
"2019-01-27",8910.6,10306.35,3353.92,7392.57,4629.28
"2019-01-28",3322.34,7462.62,3270.24,4622.87,4600.96
"2019-01-29",3338.71,6805.93,3382.51,4685.36,4744.71
"2019-01-30",2903.97,6749.35,3239.31,4176.5,4026.89
"2019-01-31",3002.35,7361.94,3103.0,5391.06,4084.98
"2019-02-01",4549.53,11587.94,3437.08,6133.68,5500.85
"2019-02-02",10594.64,14666.85,4470.11,9820.65,7096.47
"2019-02-03",9951.75,11339.23,2635.45,7611.46,5618.13
"2019-02-04",3573.24,7261.55,3123.56,5412.18,4175.44
"2019-02-05",3562.61,6828.71,3118.42,4861.2,4702.05
"2019-02-06",3958.38,7427.07,3318.69,5757.11,4893.53
"2019-02-07",3090.39,7906.1,2996.55,5688.98,4516.07
"2019-02-08",5646.48,12142.58,3698.01,8230.22,7043.99
"2019-02-09",10765.95,12913.48,4374.89,10369.09,6529.3
"2019-02-10",9018.82,10802.76,2836.7,8419.53,4854.46
"2019-02-11",3421.18,7420.71,3517.86,4782.3,4223.06
"2019-02-12",3982.89,6836.11,3477.3,5096.81,4582.0
"2019-02-13",4043.69,8315.12,3425.8,5437.26,4982.89
"2019-02-14",4813.19,10058.32,4292.22,6747.37,5566.27
"2019-02-15",6345.31,12295.05,4177.25,7451.15,7556.05
"2019-02-16",11001.66,13884.96,4524.24,9561.54,6516.39
"2019-02-17",9302.67,12030.18,3501.57,8775.96,5650.9
"2019-02-18",3080.71,7288.55,3460.26,4903.79,4615.68
"2019-02-20",3745.61,8204.81,3705.01,6644.58,4574.99
"2019-02-21",4401.63,8419.5,3623.24,6621.66,6136.21
"2019-02-22",6599.42,12386.42,3893.23,8195.8,7443.7
"2019-02-23",11078.52,14667.41,5166.45,9581.43,6427.71
"2019-02-24",8560.39,12207.63,3623.15,8127.2,5934.68
"2019-02-25",3376.31,7488.62,3643.21,4851.47,4464.43
"2019-02-26",3501.01,6897.88,3280.71,5131.82,4601.65
"2019-02-27",3828.05,7767.56,3919.62,6067.41,4743.66
"2019-02-28",4270.47,8687.57,3252.95,6167.08,4952.25
"2019-03-01",6485.11,12920.62,4486.52,7327.71,7695.46
"2019-03-02",10544.56,13987.96,4820.34,9541.12,7232.68
"2019-03-03",8858.41,11235.79,3546.1,7715.67,5544.94
"2019-03-04",5437.22,6767.12,3353.93,5745.97,4243.81
"2019-03-05",4920.21,7372.38,3334.62,6628.79,4108.75
"2019-03-06",4062.91,7015.28,3176.32,5124.99,5153.92
"2019-03-07",3640.4,8028.04,3028.33,5411.64,4851.83
"2019-03-08",6403.51,12044.27,3604.32,8762.02,7484.09
"2019-03-09",10535.59,13690.91,3620.34,10488.23,6484.46
"2019-03-10",8381.99,12083.33,3324.72,8237.29,4901.39
"2019-03-11",2988.04,6399.53,3847.04,4604.07,4821.05
"2019-03-12",3674.71,7072.3,3297.34,4938.62,5312.74
"2019-03-13",3790.64,7611.47,3737.44,5656.91,4608.88
"2019-03-14",3710.22,8116.79,3256.78,5503.09,4772.49
"2019-03-15",5579.36,10984.05,4787.33,8863.11,8111.5
"2019-03-16",10855.93,14913.82,4515.85,8696.9,8313.28
"2019-03-17",9611.32,13037.91,3176.45,9274.71,5133.95
"2019-03-18",3916.77,7839.25,3336.76,4657.29,4223.95
"2019-03-19",4027.99,7532.64,3802.67,5733.68,5307.46
"2019-03-20",3652.4,8033.87,3688.97,5536.56,4875.53
"2019-03-21",3829.99,8433.72,3372.5,6412.39,5297.56
"2019-03-22",6528.48,10928.6,3976.2,8343.08,6596.07
"2019-03-23",10419.31,14271.19,4593.75,9509.27,6561.81
"2019-03-24",8288.55,11052.31,3628.17,9225.66,6388.09
"2019-03-25",3181.07,6718.39,3472.19,5121.28,4258.97
"2019-03-26",3514.39,6529.04,3203.38,5269.64,4779.4
"2019-03-27",3906.16,7412.01,3624.96,5592.15,4327.25
"2019-03-28",4466.76,9304.69,4040.76,6630.77,6244.53
"2019-03-29",5633.65,11281.07,4237.7,7565.87,7214.38
"2019-03-30",10040.49,13417.71,4391.79,10220.37,6815.57
"2019-03-31",8337.43,11330.84,3743.18,8677.36,5171.91
"2019-04-01",3961.41,7392.87,3487.25,5318.39,3839.06
"2019-04-02",3552.3,7248.08,3384.85,5347.66,4962.65
"2019-04-03",4276.68,7906.2,3311.4,5354.96,4609.96
"2019-04-04",3599.57,8225.89,3280.48,5699.09,5041.57
"2019-04-05",6615.79,11541.56,4059.39,7370.43,6950.14
"2019-04-06",10591.73,13354.77,4320.4,9788.43,7575.36
"2019-04-07",10514.58,11890.72,3757.96,7783.84,6295.41
"2019-04-08",3443.76,6701.43,3260.67,4376.51,3899.87
"2019-04-09",3868.72,7545.83,3369.35,5034.94,4411.13
"2019-04-10",3461.54,7737.68,3450.59,4716.87,4626.38
"2019-04-11",4342.76,8665.59,3600.22,6192.52,5143.32
"2019-04-12",6961.4,11440.79,3985.79,8225.47,7024.4
"2019-04-13",10486.91,15216.99,4511.07,9827.66,8223.28
"2019-04-14",10782.86,11719.73,3480.2,7884.58,5738.89
"2019-04-15",3928.26,7756.87,3760.83,4797.29,4857.22
"2019-04-16",4057.71,7474.38,3492.53,5933.42,4607.48
"2019-04-17",5538.08,9199.35,4828.16,6701.83,6204.19
"2019-04-18",6972.1,10725.72,4188.75,7385.44,6393.96
"2019-04-19",6773.17,11544.57,3907.32,8523.19,5510.67
"2019-04-20",10625.34,12557.98,4965.21,9355.23,5807.23
"2019-04-21",2532.04,5900.83,3064.56,4214.62,2478.29
"2019-04-22",6091.74,10179.93,2884.9,7058.63,4278.34
"2019-04-23",7040.27,9767.94,3593.62,5740.71,4321.72
"2019-04-24",7786.08,10401.59,3433.56,7235.4,5266.11
"2019-04-25",10266.48,11303.33,3124.37,7313.96,5069.03
"2019-04-26",8838.38,10976.91,3419.52,7241.05,5474.36
"2019-04-27",10105.58,13567.39,4318.51,8777.59,5837.0
"2019-04-28",7520.54,10618.37,3382.74,7542.47,4331.75
"2019-04-29",4404.09,6755.57,3123.79,5152.58,4303.54
"2019-04-30",6391.14,9814.44,3860.33,7015.9,5680.66
"2019-05-01",6583.44,10710.25,3289.64,6514.38,4813.95
"2019-05-02",3300.88,7254.26,3191.45,5207.93,4466.11
"2019-05-03",6900.29,11292.93,3627.96,6610.9,6255.01
"2019-05-04",8981.83,14050.2,3980.44,9988.69,6994.54
"2019-05-05",10350.35,9890.24,3361.2,7654.25,5150.75
"2019-05-06",3632.61,7809.97,2981.1,5134.84,4382.57
"2019-05-07",3715.51,7685.37,2800.23,5038.32,4396.3
"2019-05-08",4181.5,7818.1,2990.18,5519.58,5193.9
"2019-05-09",4270.09,8092.0,3252.22,5197.78,5525.81
"2019-05-10",6768.63,12043.88,3555.95,8283.76,6802.84
"2019-05-11",10110.52,14041.46,4936.59,9968.17,6048.78
"2019-05-12",8726.01,10763.84,4498.31,8302.48,4724.6
"2019-05-13",3973.74,7248.0,3266.39,5195.69,4034.4
"2019-05-14",3556.26,7480.65,2971.1,5548.86,4600.65
"2019-05-15",4876.17,8995.81,3447.96,5400.27,5125.5
"2019-05-16",4655.67,8403.22,3678.39,6354.07,6139.64
"2019-05-17",6545.1,12339.01,3552.29,8865.1,7310.33
"2019-05-18",11988.42,14140.1,4532.78,9770.58,6301.07
"2019-05-19",10034.85,11249.72,3529.72,7740.9,4387.89
"2019-05-20",3370.59,7534.11,3484.07,4777.63,4491.27
"2019-05-21",3814.08,7858.72,3379.48,5961.36,4832.52
"2019-05-22",4372.19,7731.45,3053.95,5278.61,5115.05
"2019-05-23",4850.49,8779.53,3482.12,6093.27,5421.45
"2019-05-24",6137.82,11213.65,3654.87,8262.26,7878.08
"2019-05-25",9634.46,14746.01,4160.56,10438.9,6264.0
"2019-05-26",9047.01,12047.47,3426.87,8334.62,5245.69
"2019-05-27",4929.93,7913.28,3452.86,5762.66,4395.17
"2019-05-28",3713.5,6740.18,3167.05,5644.17,4868.27
"2019-05-29",3934.4,7277.54,3024.43,6197.85,5100.26
"2019-05-30",4010.07,8435.57,3394.17,5681.42,6152.75
"2019-05-31",5230.62,11796.77,3920.0,8468.69,6308.91
"2019-06-01",8449.73,13490.28,4164.26,9626.05,6617.67
"2019-06-02",7178.12,10830.86,3327.43,7001.57,5881.37
"2019-06-03",3469.55,6714.52,3459.41,5228.68,4042.79
"2019-06-04",3598.06,7061.04,3533.48,5459.66,4824.64
"2019-06-05",3720.97,7461.81,3446.04,5229.34,5325.06
"2019-06-06",3914.39,8104.62,3204.78,5035.47,5300.53
"2019-06-07",6297.41,11588.12,5608.24,9442.44,8081.45
"2019-06-08",8275.45,13457.71,3849.77,9272.32,6586.21
"2019-06-09",8550.77,10254.83,3496.91,7799.99,5296.17
"2019-06-10",4159.15,7631.16,3212.73,5598.02,4234.49
"2019-06-11",4184.89,7610.45,3473.36,5502.44,4860.18
"2019-06-12",3953.47,8042.82,3642.28,5931.09,5132.0
"2019-06-13",4217.67,8088.08,3249.39,6216.82,4608.31
"2019-06-14",6437.1,10238.17,3426.68,8006.16,6520.0
"2019-06-15",8574.9,13242.27,4071.25,9431.07,6865.75
"2019-06-16",7492.98,10322.49,3504.81,8236.97,4888.67
"2019-06-17",3873.36,7615.85,3864.69,4685.42,4481.61
"2019-06-18",3850.91,7598.78,3263.11,5500.08,4134.9
"2019-06-19",4022.87,8009.6,3732.78,5950.43,5963.0
"2019-06-20",4483.75,9090.08,3809.5,7500.88,5026.11
"2019-06-21",5998.28,10690.14,3873.84,8645.15,5540.97
"2019-06-22",9033.21,13392.95,4188.95,10925.37,5882.47
"2019-06-23",6667.7,9518.75,3556.03,7121.31,4802.15
"2019-06-24",4016.23,7167.07,3426.07,5394.57,4175.25
"2019-06-25",4137.32,6561.9,3074.82,5662.14,4086.95
"2019-06-26",4163.49,7012.94,3210.23,6421.03,4234.64
"2019-06-27",4256.62,7875.66,3872.44,5855.36,4058.15
"2019-06-28",6394.22,10889.02,3723.13,7489.22,5251.4
"2019-06-29",7594.21,11041.64,4017.71,8936.37,6057.92
"2019-06-30",8343.92,10839.45,4009.67,8617.79,6290.77
"2019-07-01",4460.56,7948.72,3519.59,6129.85,4711.6
"2019-07-02",4459.92,7533.37,2852.69,5464.68,4835.37
"2019-07-03",4463.7,8496.58,3268.4,6092.42,4199.03
"2019-07-04",4459.73,8467.13,3316.3,6695.15,4306.89
"2019-07-05",6267.79,9966.52,4053.68,7739.09,5219.53
"2019-07-06",9877.73,11860.36,4253.04,9525.38,5560.21
"2019-07-07",9029.05,8911.49,3652.96,8547.24,4585.48
"2019-07-08",4560.86,7725.49,3436.22,5205.3,4372.7
"2019-07-09",5139.0,7893.46,3008.7,5822.03,4485.87
"2019-07-10",6205.11,9108.19,3488.83,7308.45,4943.33
"2019-07-11",5405.49,9030.07,3555.16,6106.81,4579.32
"2019-07-12",6975.42,10101.87,3493.43,8584.23,5158.72
"2019-07-13",10238.67,12047.07,4254.78,9792.21,6737.25
"2019-07-14",10121.24,10470.6,3747.49,7785.7,5000.98
"2019-07-15",6441.35,8671.24,3543.59,5883.4,4435.18
"2019-07-16",4266.63,7861.54,3470.52,5545.58,3722.96
"2019-07-17",4614.17,7827.76,3091.37,6499.14,4182.45
"2019-07-18",4994.9,8407.41,3792.5,7056.72,4518.78
"2019-07-19",5702.04,10454.22,4003.58,7769.69,5547.67
"2019-07-20",9337.42,11364.96,4442.54,9723.41,5317.58
"2019-07-21",7812.86,10050.67,3395.06,7099.58,4892.25
"2019-07-22",4530.58,7680.93,3512.79,5707.76,4405.5
"2019-07-23",4339.91,7174.64,3186.5,6338.9,3964.78
"2019-07-24",4407.6,8223.38,3222.7,6013.92,3671.96
"2019-07-25",4642.0,7266.95,3336.7,6142.9,4510.75
"2019-07-26",5936.7,10472.09,3471.25,8161.12,5868.32
"2019-07-27",9941.43,12319.47,4119.02,10277.34,6327.34
"2019-07-28",11028.45,10636.68,3465.91,7420.97,5856.18
"2019-07-29",4528.27,7080.53,3337.85,6082.76,4056.68
"2019-07-30",4430.97,8094.23,3380.29,5729.56,4008.15
"2019-07-31",4453.29,8466.85,3008.36,6924.43,4554.27
"2019-08-01",5137.09,8670.17,3282.56,6208.56,4560.37
"2019-08-02",6088.15,11181.35,3462.13,7839.26,5518.36
"2019-08-03",8068.59,11164.48,3934.71,9175.19,5340.93
"2019-08-04",7422.74,8614.86,3494.68,7218.62,4377.18
"2019-08-05",4736.57,7372.22,3009.98,5489.2,4347.53
"2019-08-06",4402.41,7028.03,3037.83,5784.79,3904.21
"2019-08-07",4815.4,7686.13,3299.63,5832.44,4301.65
"2019-08-08",5442.29,7713.49,2999.8,6164.34,4590.41
"2019-08-09",5179.92,10193.73,3511.94,7139.7,4808.37
"2019-08-10",7835.34,9406.19,4182.14,7285.33,4540.39
"2019-08-11",7192.01,8026.42,3436.82,6206.26,4086.69
"2019-08-12",5748.51,8326.05,3457.49,5778.05,3911.44
"2019-08-13",5368.54,7514.29,3177.54,5345.26,4543.88
"2019-08-14",5474.04,8541.67,3561.0,6346.28,4060.11
"2019-08-15",2267.88,7031.82,2822.97,5070.27,2597.61
"2019-08-16",5726.9,9226.6,3977.61,6567.5,4205.11
"2019-08-17",7445.84,9513.79,4334.03,7724.88,4550.96
"2019-08-18",7162.79,8259.66,3182.56,6371.9,4901.45
"2019-08-19",5160.79,7694.74,3422.24,5804.93,4016.42
"2019-08-20",4738.59,7631.88,3318.71,6022.62,4137.35
"2019-08-21",6281.24,8206.73,3271.5,6380.3,4355.56
"2019-08-22",5581.85,8708.56,3156.07,6453.19,3969.22
"2019-08-23",6658.52,8993.03,3335.81,7944.11,4997.67
"2019-08-24",10222.91,12417.32,3729.3,8668.76,5337.34
"2019-08-25",8684.62,9355.84,4035.06,6136.23,4782.28
"2019-08-26",4586.68,7730.46,3291.16,5684.02,4517.89
"2019-08-27",4780.81,8217.53,3099.58,5505.48,5200.6
"2019-08-28",6742.8,8692.84,3782.7,6738.66,5567.0
"2019-08-29",5661.24,8371.85,3569.99,6427.58,4719.58
"2019-08-30",6307.81,10763.19,3624.05,8637.88,6431.84
"2019-08-31",9260.66,13119.66,4066.99,9796.32,6015.06
"2019-09-01",9559.35,10782.28,3712.8,8988.66,6013.97
"2019-09-02",4998.2,8927.61,4265.11,6152.35,4578.96
"2019-09-03",5173.43,8959.28,4169.26,6759.73,5110.77
"2019-09-04",5750.51,8985.99,3648.92,6333.36,4423.56
"2019-09-05",6136.12,9315.84,4053.94,6719.59,5057.42
"2019-09-06",8065.88,12561.67,3665.64,8782.38,5610.14
"2019-09-07",10129.31,13418.71,4342.6,9480.7,6644.21
"2019-09-08",9890.83,11193.65,3554.67,8557.93,6234.28
"2019-09-09",5825.75,8503.87,3591.64,6041.13,5863.88
"2019-09-10",5848.5,9807.68,3892.96,6612.58,5501.06
"2019-09-11",5242.76,9635.82,4153.41,6616.73,5653.11
"2019-09-12",5014.96,10548.73,4345.42,6813.97,6934.35
"2019-09-13",7020.59,12116.65,4853.15,8687.47,7844.42
"2019-09-14",10737.84,14094.11,5224.24,10860.33,7148.33
"2019-09-15",9416.44,12902.45,4062.14,8120.59,5337.1
"2019-09-16",3900.53,9622.78,5205.43,5612.33,5264.22
"2019-09-17",4181.51,7841.44,4445.01,5234.32,5315.63
"2019-09-18",4681.61,7870.17,3874.37,5493.71,5808.57
"2019-09-19",5252.08,9828.54,4293.4,6816.79,6955.66
"2019-09-20",6964.53,12435.58,4750.7,9095.31,6901.87
"2019-09-21",10231.77,14949.38,5371.21,9725.21,7421.85
"2019-09-22",9241.11,12034.41,3800.23,9034.48,5622.9
"2019-09-23",3807.86,7704.65,3783.89,4999.05,4299.37
"2019-09-24",3877.35,7455.86,3921.68,5274.29,4638.36
"2019-09-25",3991.29,8470.87,3813.48,6114.16,4878.0
"2019-09-26",3842.37,9298.41,3559.56,5918.11,5439.34
"2019-09-27",6461.8,12262.12,6721.53,8706.45,7778.73
"2019-09-28",10222.24,14966.89,4676.27,10100.26,7340.39
"2019-09-29",9209.18,11375.89,3840.17,7427.0,5844.9
"2019-09-30",3281.88,7384.99,3776.67,5981.48,4091.54
"2019-10-01",3640.64,7338.25,3951.13,5596.38,5026.44
"2019-10-02",3756.39,8174.64,3705.89,6156.54,5190.61
"2019-10-03",4092.11,7901.51,3654.56,6315.85,6245.14
"2019-10-04",5864.6,12291.15,4820.69,7888.16,8094.65
"2019-10-05",10125.49,13768.3,4922.76,10822.45,6927.73
"2019-10-06",9252.63,10497.76,3791.27,7766.78,5424.46
"2019-10-07",3842.52,6621.35,3220.4,5030.67,4284.95
"2019-10-08",4187.47,7520.4,3169.3,5057.7,4254.58
"2019-10-09",4119.36,7543.71,3309.21,5769.19,4407.25
"2019-10-10",4028.74,8207.61,3713.72,5802.41,4265.26
"2019-10-11",6637.52,11712.85,4682.61,8113.72,7514.25
"2019-10-12",11155.14,14510.01,5204.96,11072.12,7570.17
"2019-10-13",9982.59,12399.48,3949.47,8089.1,6615.71
"2019-10-14",3760.55,7549.04,3610.84,4721.36,3973.01
"2019-10-15",4266.11,7460.06,4036.85,5715.89,4954.75
"2019-10-16",4650.33,8917.22,3355.55,6407.14,5067.34
"2019-10-17",3968.42,8912.42,3872.36,5962.95,4892.31
"2019-10-18",7209.55,12283.89,4419.81,8592.01,7090.04
"2019-10-19",11685.63,15557.02,5771.92,10823.45,7952.3
"2019-10-20",10499.96,11670.28,4209.48,7878.95,4869.96
"2019-10-21",3062.43,7479.36,3495.72,4855.05,3757.12
"2019-10-22",4584.58,7239.99,3979.19,5530.0,3926.95
"2019-10-23",4181.7,8298.28,3451.43,6233.48,5421.73
"2019-10-24",4185.47,8385.77,3377.7,5394.1,5002.84
"2019-10-25",7067.12,13433.3,4394.67,8883.2,7944.58
"2019-10-26",12282.79,17094.0,5070.3,10921.1,8183.38
"2019-10-27",10698.16,12072.78,4204.56,10440.49,6708.34
"2019-10-28",3945.34,7851.62,4202.24,5356.13,4581.96
"2019-10-29",4256.48,7615.28,3601.63,5085.17,4561.08
"2019-10-30",4485.13,8495.47,4171.14,6114.52,5487.6
"2019-10-31",9628.37,14959.57,4792.74,10320.25,7733.61
"2019-11-01",9926.2,14670.89,4404.6,9300.62,7482.22
"2019-11-02",12124.87,14687.02,4132.18,9291.33,7031.69
"2019-11-03",10923.8,11320.62,3651.08,6900.54,6550.42
"2019-11-04",4062.21,6627.08,3620.89,5135.4,4178.63
"2019-11-05",3945.44,7589.33,3049.84,6507.53,5386.57
"2019-11-06",3810.52,7845.96,3700.93,5544.87,4980.76
"2019-11-07",4203.71,9193.71,3392.83,5766.62,5123.21
"2019-11-08",6780.29,10731.09,3867.85,8001.92,8343.94
"2019-11-09",11472.29,10359.85,4450.44,10635.69,7412.08
"2019-11-10",11212.27,9678.08,3271.28,7830.64,5415.62
"2019-11-11",3607.72,6420.48,3531.93,4780.4,4562.26
"2019-11-12",4061.04,5976.27,3177.0,5127.08,5477.41
"2019-11-13",4159.96,7652.99,3828.91,6045.64,5174.51
"2019-11-14",4000.0,7157.04,3540.65,5590.19,4711.81
"2019-11-15",6637.12,9953.36,4246.84,8904.39,8701.9
"2019-11-16",11279.04,13602.61,4823.94,9634.14,7676.07
"2019-11-17",11770.17,10403.33,3509.55,9034.35,5485.05
"2019-11-18",3767.34,5894.89,3464.59,5193.46,4659.91
"2019-11-19",3704.8,5816.5,3308.52,5633.95,4647.4
"2019-11-20",4145.02,6491.21,3566.43,6283.96,6222.36
"2019-11-21",4650.92,5618.48,3753.23,6340.02,5685.78
"2019-11-22",6774.66,9606.69,4095.53,9346.27,7537.24
"2019-11-23",11047.6,12202.62,4454.97,9538.0,7658.47
"2019-11-24",11048.34,9245.8,3591.25,8245.27,5620.17
"2019-11-25",3646.84,5909.1,3869.36,4740.89,4412.53
"2019-11-26",3631.83,6403.18,3675.96,5549.8,4817.26
"2019-11-27",4507.6,7266.56,3048.36,5930.21,5035.45
"2019-11-28",4450.41,7176.6,3760.83,5665.64,5614.23
"2019-11-29",8160.59,9997.15,4575.0,8337.59,7495.75
"2019-11-30",12471.61,12256.9,5052.68,10733.74,8561.0
"2019-12-01",12009.94,9373.79,3847.51,8527.46,5620.24
"2019-12-02",4464.32,5772.36,3469.46,4814.57,4366.94
"2019-12-03",3915.95,5999.57,3432.91,5241.61,4963.09
"2019-12-04",4619.52,7104.15,3567.6,5873.33,4631.24
"2019-12-05",4519.47,6554.76,3234.23,5734.79,5061.03
"2019-12-06",7180.84,10228.49,4432.5,7980.97,7905.37
"2019-12-07",10553.4,11496.71,5053.33,9599.19,7663.24
"2019-12-08",11494.23,8966.84,3865.62,7755.27,5600.96
"2019-12-09",5096.09,6853.99,3514.99,4859.86,4205.57
"2019-12-10",4988.83,8269.06,3894.89,5888.22,5445.83
"2019-12-11",5698.18,7624.52,3727.74,6689.93,5605.79
"2019-12-12",4851.94,7527.69,3927.16,6304.27,6471.0
"2019-12-13",7389.52,10435.21,4485.46,8203.97,8608.61
"2019-12-14",12853.47,12196.57,5225.63,10236.51,8291.35
"2019-12-15",12064.05,10303.45,4179.15,8734.92,6054.41
"2019-12-16",4554.77,6045.44,4049.83,5571.98,5263.1
"2019-12-17",4917.9,7907.76,3809.95,6849.85,5694.15
"2019-12-18",5866.04,6887.62,4246.05,7363.83,6427.22
"2019-12-19",6388.26,8760.47,4231.84,7684.91,6414.81
"2019-12-20",8623.82,11205.6,6225.43,10317.43,8600.08
"2019-12-21",14093.94,12878.82,5340.75,10077.7,8404.56
"2019-12-22",15255.82,10366.48,3908.24,9417.69,6648.26
"2019-12-23",8227.38,9084.04,4793.93,7110.73,6555.69
"2019-12-24",4747.06,3843.77,4033.13,2479.08,2092.52
"2019-12-25",2725.79,4695.23,2913.35,2530.92,1883.45
"2019-12-26",8980.87,10132.2,2822.97,6906.4,4731.4
"2019-12-27",9607.42,9513.7,3834.64,8092.83,5867.34
"2019-12-28",12422.38,9883.26,4275.18,8799.55,6519.18
"2019-12-29",10606.49,9436.72,3238.58,7715.99,5384.15
"2019-12-30",7996.92,8531.67,4186.96,7319.35,5485.66
"2019-12-31",3224.15,3128.11,2881.49,2969.52,1766.59
"2020-01-01",9214.8,12238.06,2913.35,7951.44,6281.31
"2020-01-02",8445.76,9072.21,4472.73,6410.84,5720.1
"2020-01-03",8462.55,9746.61,3851.34,8045.43,6216.85
"2020-01-04",13169.56,11875.81,4230.98,9042.46,6121.55
"2020-01-05",11783.42,9380.19,3197.76,8711.69,6260.11
"2020-01-06",6717.46,8605.99,3505.2,6199.65,5274.3
"2020-01-07",3328.15,5674.36,2926.36,4007.27,4092.38
"2020-01-08",3409.7,5949.69,3310.61,4868.8,4592.04
"2020-01-09",3769.4,5846.01,3517.48,5187.63,5101.3
"2020-01-10",6274.31,9535.45,4416.35,8592.89,7404.19
"2020-01-11",10999.62,13264.49,4821.01,10152.73,8020.27
"2020-01-12",10587.15,9244.08,3801.08,8400.2,5462.93
"2020-01-13",3209.15,5840.91,3435.82,4723.49,4475.39
"2020-01-14",3768.5,6910.4,3642.29,5918.84,5035.73
"2020-01-15",3721.71,6739.09,3676.71,5938.12,6233.21
"2020-01-16",4318.91,7814.98,3813.64,5972.84,5792.88
"2020-01-17",6631.16,11232.74,4421.54,8796.93,7571.19
"2020-01-18",10841.65,12037.48,5184.0,10195.58,7960.43
"2020-01-19",11232.36,9379.64,3523.44,9465.66,6054.21
